<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2900851	4.96782929061921	-3.5086719305909	18.7484263525014	-10.2719251312913	1
X2900852	25.3582959797156	-0.16446553269105	23.5365971569791	1.98616435542745	1
X2900853	11.5008805122715	-2.13256493322516	18.6776134637947	-5.04416801829801	1
X2900854	71.6802300621654	0.43968752732628	68.502943811859	2.73759872298031	1
X2900855	9.74796265193139	-3.70128491081045	29.6004564916673	-16.1512089289256	1
X2900856	49.4363939964033	0.842238468007534	54.049866820502	-5.45571129210621	1
X2900857	2.32772106664514	-3.22343689360201	23.9713464931272	-18.4201885328801	1
X2900858	-10.8876454654605	-3.32015332510495	0.25405051939196	-7.82154265974752	1
X2900859	31.9454801727257	-2.16953379393573	40.8636110977558	-6.74859713109446	1
X2900860	-9.18544462960962	-0.301011166406201	-10.1106956629669	1.22626219976348	1
X2900861	23.7794317404735	-3.67129560561822	28.2500561290587	-0.799328782966974	1
X2900862	-3.98352159474221	-1.90581917593196	2.00569255294152	-4.08339497175164	1
X2900863	45.3491873921056	-0.033296344026333	50.5061075913701	-5.12362385523823	1
X2900864	-0.586907485283106	-1.63979976073727	9.57804782681719	-8.52515555136325	1
X2900865	13.900102253051	-1.2705819126399	20.0536447223049	-4.88296055661395	1
X2900866	27.2172340141615	-0.0606775257760663	27.546116384075	-0.268204844137374	1
X2900867	21.4585646851262	-2.65407938404195	36.4512686704323	-12.3386246012641	1
X2900868	-3.96516188666777	-3.01252876764548	5.10041628700508	-6.0530494060273	1
X2900869	-42.0329352974051	0.257694139814785	-35.1534956984217	-7.13713373879819	1
X2900870	46.3936342287654	2.73905884150507	36.2986028050096	7.35597258225082	1
X2900871	28.4379651903659	0.187236048611471	32.3885614911424	-4.13783234938783	1
X2900872	-9.45487618990924	-2.54638473517555	-2.55208875537423	-4.35640269935946	1
X2900873	21.8078568604825	1.79393737043895	21.8863280582925	-1.8724085682489	1
X2900874	39.8110504843456	0.640278567795015	36.3885140285098	2.78225788804086	1
X2900875	13.2485667546955	0.169633700694407	20.641055613406	-7.56212255940503	1
X2900876	40.3816975125616	-1.48414906401369	40.051728486507	1.81411809006829	1
X2900877	-25.5798749154216	2.05339594647741	-29.5016834146098	1.86841255271051	1
X2900878	26.2727147106037	0.94312109563057	37.7210184422344	-12.3914248272613	1
X2900879	-0.619885388739249	1.20640497472939	-5.18585329960738	3.3595629361389	1
X2900880	24.8646612928094	0.640278567795015	31.2334714821531	-7.00908875713886	1
X2900881	49.1645873289474	-3.5086719305909	50.701866796089	1.97139246344911	1
X2900882	-6.77449816427109	-0.902483894725514	4.25991449890139	-10.1319287684471	1
X2900883	-3.70884770027933	0.94312109563057	6.43532781934123	-11.0872966152512	1
X2900884	26.1052210643399	0.422793001257601	28.3754137474486	-2.69298568436623	1
X2900885	3.94694349162141	0.94312109563057	-2.53450777318356	5.53833016917435	1
X2900886	17.9578634120787	0.0923048208221864	14.4332291212061	3.43232947005035	1
X2900887	-6.0550322518132	-0.437703492085534	-8.86074878542873	3.2434200257011	1
X2900888	22.0342856350885	2.05339594647741	8.47615394335694	11.5047357452542	1
X2900889	30.1431578774834	0.0923048208221864	38.8701044661079	-8.81925140944679	1
X2900890	31.8677945636685	-3.17210031778594	45.9075942409414	-10.8676993594871	1
X2900891	20.6478978152655	0.640278567795015	9.76186323770603	10.2457560097643	1
X2900892	21.9804786886375	0.640278567795015	16.1910589948859	5.14914112595664	1
X2900893	5.67204456794286	0.0923048208221864	-4.81619543451983	10.3959351816404	1
X2900894	-8.1523281753127	0.94312109563057	-7.09028786910474	-2.00516140183853	1
X2900895	32.4523832645364	1.36773305144974	27.6586909843398	3.42595922874669	1
X2900896	-34.2973888786772	0.169633700694407	-33.1747657853032	-1.29225679406838	1
X2900897	-3.42019035968089	1.36856219295682	-9.02392136534207	4.23516881270437	1
X2900898	-19.1559774148687	0.187236048611471	-15.7355152797685	-3.60769818371164	1
X2900899	2.76061502696261	0.0923048208221864	8.46026138666232	-5.79195118052204	1
X2900900	25.4270150487467	0.0923048208221864	29.4131776164403	-4.07846738851591	1
X2900901	17.2436122489667	-0.033296344026333	9.53276596044973	7.74414263254312	1
X2900902	13.0304489129308	-0.167153755216267	20.2784361272017	-7.08083345905473	1
X2900903	30.3809920200209	0.94312109563057	26.0480863445451	3.38978457984508	1
X2900904	36.6763107538718	-1.00664526848129	46.7350273452271	-9.05207132287399	1
X2900905	4.5126384671138	0.0923048208221864	8.82487373997795	-4.40454009368646	1
X2900906	23.2031895650344	-0.378242754220614	25.5478589741652	-1.96642665491023	1
X2900907	46.6563628409437	-1.00664526848129	52.3398079802549	-4.67679987082991	1
X2900908	13.1817604041809	-1.18312340980537	16.5586365828046	-2.19375276881855	1
X2900909	40.7969527282193	-1.00664526848129	39.7701785252231	2.03341947147737	1
X2900910	-13.2953318609821	-0.16077244298022	-5.84537826226963	-7.28918115573221	1
X2900911	-10.5245855558847	0.94312109563057	-13.1369363657456	1.66922971423026	1
X2900912	-11.5859894918215	-1.19617303576751	-10.5596316413439	0.169815185290025	1
X2900913	56.5269215370125	-1.18312340980537	58.3113261576142	-0.60128121079653	1
X2900914	56.8463254826372	-2.35735039392725	71.1325924074043	-11.9289165308402	1
X2900915	13.6139585716145	-1.19617303576751	17.3193232033662	-2.50919159598439	1
X2900916	21.9043388605055	0.908412945892494	23.7337388748567	-2.73781296024363	1
X2900917	-6.2974757503885	0.0923048208221864	0.0856743101994368	-6.47545488141013	1
X2900918	-27.281337229921	-1.27371592868157	-17.9268400786001	-8.08078122263938	1
X2900919	-9.6292890078214	-3.22343689360201	4.94464316083633	-11.3504952750554	1
X2900920	-1.00413401180363	0.908412945892494	-0.157617814216394	-1.75492914347988	1
X2900921	0.0766530739289948	1.71660849056673	-0.396593664789613	-1.24336175184823	1
X2900922	13.9159682409441	-1.02132345466126	17.8954389392901	-2.95814724368485	1
X2900923	15.378056972484	-1.18312340980537	15.3887796019352	1.17240078035392	1
X2900924	1.80709283095963	-1.19617303576751	-1.71135194919646	4.71461781592354	1
X2900925	23.4561986977213	0.257694139814785	24.083182829346	-0.884678271439487	1
X2900926	18.7833868089595	-2.49177315625377	21.46298252897	-0.187822563756884	1
X2900927	-36.3923128438893	0.0923048208221864	-44.7081392967689	8.22352163205748	1
X2900928	14.3254412625562	-1.35960155112945	14.6392777438784	1.04576506980728	1
X2900929	24.6844065059915	-2.41986444039744	28.4697715283429	-1.36550058195407	1
X2900930	27.1502789175441	-0.033296344026333	26.4981708462376	0.685404415332671	1
X2900931	10.8253210998059	-0.846473873555008	12.6287889949629	-0.956994021602193	1
X2900932	0.719970790567288	-1.00664526848129	-6.983226237131	8.70984229617957	1
X2900933	19.6874750187903	0.0923048208221864	24.4174968237061	-4.82232662573802	1
X2900934	-0.840124973677135	-1.08312812216763	-5.11436604596469	5.35736919445517	1
X2900935	6.95325952881321	-1.19617303576751	4.42431205480738	3.72512050977327	1
X2900936	30.0133261304761	-0.033296344026333	36.2450599106994	-6.19843743619713	1
X2900937	-38.2262773700695	1.71660849056673	-46.5525042204157	6.60961835977937	1
X2900938	6.56923518937117	2.52480403524097	5.83888013964532	-1.79444898551489	1
X2900939	38.2666802091135	0.940052580428625	43.8750978376593	-6.54847020897454	1
X2900940	32.6884768224477	-0.033296344026333	43.7065633254321	-10.9847901589583	1
X2900941	12.3859286775255	-2.54638473517555	28.5046781690244	-13.5723647563234	1
