<Trait>	Heritability_0.9_Rep_1
X4101	-14.7503934679367
X4102	1.11447177826539
X4103	-16.5577975959988
X4104	20.6875872803046
X4105	-3.6356796989871
X4106	-2.58512280264003
X4107	-1.66853254659696
X4108	-6.89207567118864
X4109	-4.22217876751755
X4110	22.7781169545742
X4111	4.1189747680743
X4112	-1.40009710843835
X4113	-7.13533130050323
X4114	1.10599072726738
X4115	-0.569866609398269
X4116	8.67815046816883
X4117	-4.26609453781933
X4118	-2.2886755404764
X4119	-1.28267397832165
X4120	-20.4613907789265
X4121	1.01958362177627
X4122	-6.8997004397703
X4123	-14.1512778508189
X4124	-12.9113119360776
X4125	-9.86084591071527
X4126	-35.5534383155832
X4127	-13.2654232176875
X4128	-25.2223975713386
X4129	-14.4703002091824
X4130	-0.468424095927717
X4131	-13.6254464670837
X4132	11.974079249881
X4133	4.89538533816182
X4134	-25.2833788918139
X4135	-0.772075468333097
X4136	-28.9959060553647
X4137	-7.59585050747361
X4138	-32.3813493020504
X4139	-11.0041470645394
X4140	-24.8633480660291
X4141	3.01274155211458
X4142	6.24368755401991
X4143	-4.18331198432702
X4144	-7.67878711430919
X4145	0.601220812165109
X4146	-9.56002946799832
X4147	-25.9443733435795
X4148	-12.1156859724008
X4149	-5.94194953515941
X4150	-26.102487313655
X4151	-8.29898472353097
X4152	0.449573351028302
X4153	-2.32080806101701
X4154	12.8250187116694
X4155	-7.84900044551198
X4156	3.90587924386787
X4157	-10.3132974065971
X4158	-20.4534516031984
X4159	7.25530929971122
X4160	-7.65115285797689
X4161	14.8705512506159
X4162	-1.88260726168112
X4163	1.89771493016278
X4164	3.54207780761015
X4165	-0.302823303178561
X4166	-4.65204426731142
X4167	-10.4642407991607
X4168	-23.8184352181767
X4169	-36.3138564525515
X4170	-13.766331810615
X4171	-19.3058209134395
X4172	-9.65393921531431
X4173	-27.1028740319384
X4174	-23.3907870090452
X4175	14.9985893495053
X4176	-21.3192130728377
X4177	-5.09555084695499
X4178	-53.2453140686654
X4179	-19.0293196587532
X4180	-17.7447691283419
X4181	9.75545212308056
X4182	26.1562247647015
X4183	-2.87561422741529
X4184	17.8224787673217
X4185	9.13193890549009
X4186	24.9993393070582
X4187	7.53913256962621
X4188	-18.6753697748911
X4189	11.253034578632
X4190	13.3587088077979
X4191	13.2884417110373
X4192	2.1789742917019
X4193	-4.65031397048214
X4194	-0.936175188969492
X4195	-5.87669752194869
X4196	-2.37907403390957
X4197	18.2623737882014
X4198	-1.37432573907802
X4199	9.46496633003371
X4200	-15.3177981563253
X4201	10.9604242326093
X4202	21.7733777331087
X4203	-8.32519639222058
X4204	11.7300177447114
X4205	5.31426020664496
X4206	15.2004095294843
X4207	3.045200324946
X4208	4.84974449167436
X4209	24.3682393022254
X4210	-17.7876736482536
X4211	3.52622646846838
X4212	-7.31656591196091
X4213	-5.78658215043349
X4214	-7.77081675122184
X4215	9.9035794151045
X4216	8.12130928755994
X4217	21.8292769011153
X4218	7.11959286387695
X4219	11.1677282919319
X4220	22.8496582571549
X4221	26.3022686792058
X4222	8.69035189291444
X4223	20.9080271197965
X4224	2.46050288873847
X4225	7.48711178243742
X4226	18.9824367455446
X4227	17.505904866304
X4228	-4.94400339805694
X4229	14.2419477373049
X4230	11.885139938632
X4231	8.11799631557503
X4232	-0.710646471614318
X4233	-11.077440823577
X4234	-2.92993616540735
X4235	-2.02220191875864
X4236	-10.9125490468005
X4237	2.32564389558309
X4238	8.62665250137819
X4239	10.9849231853022
X4240	5.14705060970986
X4241	16.0905494346923
X4242	0.522860163319763
X4243	-7.62652828465127
X4244	-3.90189208278748
X4245	8.06237191074955
X4246	4.91625286300067
X4247	0.0545941499977737
X4248	-14.322046293705
X4249	0.0882789531738261
X4250	10.7328565275998
X4251	-3.05138321064107
X4252	-17.2730772351201
X4253	9.42027242537527
X4254	5.2996521691054
X4255	8.03688828515964
X4256	4.84376664519227
X4257	-1.55075364028244
X4258	-13.0504537787732
X4259	-10.2069887371018
X4260	-11.4343043946643
X4261	3.59020292339161
X4262	2.86843707376438
X4263	10.6554746357376
X4264	7.46010915994666
X4265	11.9801308056418
X4266	19.1630475537106
X4267	10.6705352321697
X4268	24.7567706802259
X4269	14.5961041134827
X4270	21.0128249877672
X4271	11.0202398599164
X4272	-0.632040680639221
X4273	-5.75996368609154
X4274	11.0581949394743
X4275	6.75227451247731
X4276	-4.44013691251865
X4277	-12.4749933072485
X4278	10.4579545757713
X4279	15.516899118504
X4280	-15.1505641981687
X4281	-2.4452836425817
X4282	-21.5368921699151
X4283	14.0192595750755
X4284	-15.0031746008081
X4285	7.114761441308
X4286	17.0995574059531
X4287	-2.68813045429113
X4288	6.88337401958993
X4289	-8.70424275526835
X4290	4.82359037297561
X4291	5.530746220441
X4292	6.60499904023442
X4293	-13.4186025710358
X4294	-6.01319809569763
X4295	25.0314832428868
X4296	8.93064053235264
X4297	1.53911341175823
X4298	7.33545248569475
X4299	22.9518322993721
X4300	5.0598341422691
