<Trait>	Heritability_0.9_Rep_1
X2891891	-22.5536921511271
X2891892	-15.5659274788733
X2891893	20.5275121659014
X2891894	-4.86520415145747
X2891895	-37.5837625615391
X2891896	-12.6253704928739
X2891897	25.2811361744948
X2891898	-23.3707171297188
X2891899	-0.531853931692171
X2891900	17.8489534716478
X2891901	-8.00893047603431
X2891902	0.335571306457821
X2891903	-11.6893215448956
X2891904	42.5257362148819
X2891905	-34.8569105590741
X2891906	1.39824763180667
X2891907	7.06560851442349
X2891908	-0.520651827805926
X2891909	9.34456086820932
X2891910	-37.1994554824554
X2891911	11.1219962889873
X2891912	33.3226351843469
X2891913	-3.93762509958909
X2891914	-4.07530298528997
X2891915	-8.48878397591525
X2891916	0.5958308981704
X2891917	-53.1306702809131
X2891918	39.288288925626
X2891919	26.3180156117254
X2891920	36.5869208501343
X2891921	-19.7524260763965
X2891922	-11.018527908615
X2891923	11.7136300412445
X2891924	11.6260834269976
X2891925	-2.35294787057529
X2891926	-21.5207689806856
X2891927	25.1863589185194
X2891928	18.6520710923066
X2891929	-20.9864336766534
X2891930	6.02194048576657
X2891931	-26.1768591329061
X2891932	27.3438587996872
X2891933	-8.91664538519393
X2891934	-3.66557906674277
X2891935	-34.5894274268448
X2891936	-22.9364141727725
X2891937	35.0480976845698
X2891938	-8.72869725490913
X2891939	-18.9355682200261
X2891940	-10.9380840064428
X2891941	30.803334927025
X2891942	33.0611245904767
X2891943	6.97132355185263
X2891944	10.8988669196669
X2891945	-12.1787500018703
X2891946	16.9193113332856
X2891947	14.1070850035954
X2891948	-42.9236514595577
X2891949	-17.2968565811734
X2891950	-12.0698872746063
X2891951	-10.7982597830104
X2891952	13.2951380998204
X2891953	-8.56557482256963
X2891954	-23.3078254143777
X2891955	-21.2518126801083
X2891956	10.6560102429184
X2891957	0.950688643279865
X2891958	31.0944732621153
X2891959	-4.92533389275939
X2891960	5.71778810313123
X2891961	-0.665242675094652
X2891962	5.95503183219291
X2891963	12.1975421471599
X2891964	-21.6244356939835
X2891965	-3.39908937225091
X2891966	-8.37618266675212
X2891967	-7.04674832447086
X2891968	16.1013063608019
X2891969	20.7173942279898
X2891970	-27.2270513323776
X2891971	-12.8579711555186
X2891972	11.4553821758881
X2891973	18.4186602080701
X2891974	7.93305251087011
X2891975	-18.1087327498198
X2891976	-21.3237582080478
X2891977	-10.4156690557467
X2891978	-18.0406484239792
X2891979	22.9589491353577
X2891980	9.86931901925257
X2891981	-24.9601627553211
X2891982	-1.28736013434413
X2891983	15.0553707697398
X2891984	-12.0122514574076
X2891985	10.1943748476886
X2891986	11.8686896634753
X2891987	-7.92470469468153
X2891988	25.6980909818006
X2891989	-7.86314091937526
X2891990	-12.0886432468387
X2891991	-21.4169763180144
X2891992	7.04796867673897
X2891993	12.4847917127271
X2891994	18.0446778767401
X2891995	0.049061161602328
X2891996	-34.3787937259545
X2891997	8.16876548525614
X2891998	0.214167624571198
X2891999	12.9291327230869
X2892000	-7.85449564102138
X2892001	26.1893653863563
X2892002	32.415078900678
X2892003	-4.36714190966621
X2892004	-24.6688838193731
X2892005	-22.5858417807757
X2892006	4.19685640073432
