<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2918771	49.2296971264936	0.214833147403786	50.7887751536746	-1.77391117458486	1
X2918772	25.7577679947953	0.214833147403786	25.5245227528418	0.0184120945495776	1
X2918773	17.4005490648964	-0.590461035397011	15.7426347429616	2.24837535733185	1
X2918774	14.1823381276411	1.20122126314522	13.7245147600092	-0.743397895513249	1
X2918775	28.6473585865648	-2.3566315895799	34.9974444983423	-3.99345432219756	1
X2918776	36.0018014495766	0.0809757362138521	36.6515599575321	-0.730734244169411	1
X2918777	21.6565857145695	0.44658628109533	23.8527417556528	-2.64274232217879	1
X2918778	5.46179829329636	2.77293352667109	-0.220896128822211	2.90976089544756	1
X2918779	4.94032478051746	1.96473798199685	1.08178570685681	1.89380109166382	1
X2918780	11.9912625598008	0.44658628109533	12.4735759818592	-0.928899703153701	1
X2918781	-1.12717360694724	2.77293352667109	-4.23166606702958	0.331558933411403	1
X2918782	4.97952713059438	1.19125058706069	4.67309328796606	-0.884816744432356	1
X2918783	22.5495098062197	0.961772361237244	22.4755582938082	-0.887820848825945	1
X2918784	39.912898543752	1.19125058706069	42.62186819526	-3.90022023856884	1
X2918785	-0.650660584988778	0.92798330375074	-0.68129828601522	-0.897345602724305	1
X2918786	11.9212421754382	1.96473798199685	7.2044817431489	2.75202245029246	1
X2918787	39.3247100294752	-1.69952992737592	40.7018463267013	0.322393630149628	1
X2918788	16.1135666474607	1.96473798199685	3.73200432367463	10.4168243417892	1
X2918789	3.73937571775625	1.96473798199685	5.30117762729158	-3.52653989153217	1
X2918790	-5.02242219437231	0.0836639587390684	-5.20347245132358	0.097386298212184	1
X2918791	47.3831859887577	-0.773193963231138	53.6014145512307	-5.44503459924184	1
X2918792	3.91919935923369	-0.189574000655415	-0.364860300746045	4.47363366063516	1
X2918793	5.19867307532871	0.0836639587390684	1.06186574746375	4.05314336912584	1
X2918794	6.0283807254909	-2.42477553852354	10.2645420493783	-1.81138578536379	1
X2918795	-20.1867175088417	0.505823631244904	-20.5942623873913	-0.0982787526953219	1
X2918796	17.7864944607233	-0.654354403295395	19.8832278069127	-1.44237894289415	1
X2918797	-5.86086283021163	0.505823631244904	-9.47116803310828	3.10448157165173	1
X2918798	-2.6370380424945	-0.654354403295395	-1.98686244193635	0.00417880273730931	1
X2918799	6.84758554878794	0.505823631244904	6.51711455145516	-0.175352633912165	1
X2918800	-5.52548322042255	0.505823631244904	-1.60345840015903	-4.42784845150849	1
X2918801	-21.0319878074206	-2.17257665745685	-9.45596519100173	-9.40344595896211	1
X2918802	5.77482481598565	-0.296162360239902	11.0444913322295	-4.97350415600394	1
X2918803	-10.1291286208516	-0.654354403295395	-8.55652739922611	-0.918246818330063	1
X2918804	22.509232572344	-0.773193963231138	24.9421105803148	-1.65968404473966	1
X2918805	18.600329723335	-0.654354403295395	25.8826005657507	-6.62791643912021	1
X2918806	5.3158216194898	-0.773193963231138	5.61810875025473	0.470906832466264	1
X2918807	-25.5186211652972	-0.654354403295395	-28.0712044254258	3.20693766342397	1
X2918808	25.6557934213122	-0.773193963231138	29.634978761839	-3.20599137729575	1
X2918809	31.0721614036244	1.19125058706069	27.0516909247554	2.82921989180821	1
X2918810	22.0741324822323	1.19125058706069	15.138268020283	5.74461387488865	1
X2918811	32.5732190966221	-0.93499391837525	33.3838798287277	0.124333186269478	1
X2918812	7.38403235870872	1.96473798199685	-1.84353611113661	7.2628304878484	1
X2918813	21.8146715358128	0.275206401984564	27.2827645589765	-5.74329942514817	1
X2918814	17.6669966347396	0.505823631244904	15.8329809675204	1.32819203597429	1
X2918815	25.3935274847704	0.505823631244904	26.235715502195	-1.3480116486694	1
X2918816	10.4006769095735	1.96473798199685	2.65145547746338	5.78448345011338	1
X2918817	11.6111853110535	1.96473798199685	5.75668705872902	3.8897602703276	1
X2918818	-0.0962133876967854	-1.02558643725145	6.15674595608125	-5.22737290652661	1
X2918819	43.3530692396712	-0.93499391837525	46.4050840301916	-2.11702087214522	1
X2918820	-3.15701793785695	-1.39167026930715	3.66599345211843	-5.43134112066828	1
X2918821	38.8568671955843	-0.758515777051172	41.1083505791231	-1.49296760648762	1
X2918822	-12.4652076542508	-2.14306443820611	-9.80988477197182	-0.512258444072883	1
X2918823	8.35289965413223	-2.15782054783148	12.6859874216318	-2.1752672196681	1
X2918824	-8.22165050868951	0.275206401984564	-11.4039493744816	2.90709246380752	1
X2918825	46.6738460192338	-0.137499442212156	44.3678026367184	2.4435428247276	1
X2918826	37.3260519381266	0.417763192124526	38.955460720452	-2.04717197444997	1
X2918827	7.31323210861207	-1.31082147424033	9.16317806709939	-0.539124484246955	1
X2918828	9.58014240275329	0.340434312252305	9.33364551853031	-0.0939374280292358	1
X2918829	7.87733877126918	-0.710364424465901	7.90390228575414	0.683800909981046	1
X2918830	12.6147397359748	-0.159127047235972	16.2285087975807	-3.45464201436984	1
X2918831	22.040799573826	0.340434312252305	21.0783007813166	0.622064480257104	1
X2918832	27.3027363786963	0.160124434063324	11.4001348792495	15.7424770653834	1
X2918833	17.5968618383813	0.160124434063324	13.6663043745916	3.77043302972651	1
X2918834	9.0014172902734	-3.4231661141881	17.3432422725264	-4.91865886806483	1
X2918835	30.970190225439	0.888408059225134	27.1166046484526	2.96517751776123	1
X2918836	8.88592020673748	-3.4231661141881	13.6100220342362	-1.30093571331045	1
X2918837	24.5465601836002	1.61586254287986	14.8726480534486	8.05804958727173	1
