<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2899731	10.9367658185529	0.95412315185246	13.1648665358293	-3.18222386912882	1
X2899732	27.3231494684666	2.06820670997079	27.0769376170175	-1.82199485852145	1
X2899733	28.5692326628597	-1.80885822595978	37.9687971190003	-7.59070623018075	1
X2899734	4.17634250673746	1.99087783009857	-4.17503536422447	6.36050004086342	1
X2899735	-4.97583039457948	-0.588544886472602	1.31352832178547	-5.70081382989239	1
X2899736	23.9103109033386	0.107115584315572	28.6636217040806	-4.86042638505766	1
X2899737	22.9783893196851	0.107115584315572	26.2920316014393	-3.42075786606981	1
X2899738	45.5115110084462	2.06820670997079	44.8672327324906	-1.42392843401528	1
X2899739	44.7739889345708	0.240972995505506	54.8350327561367	-10.3020168170715	1
X2899740	10.0280370428594	1.99087783009857	3.30772526503097	4.72943394772987	1
X2899741	24.3938843665889	1.22736111124694	27.0356075038566	-3.86908424851477	1
X2899742	3.82507639284346	2.79907337477281	-1.72764122146467	2.75364423953541	1
X2899743	-11.6168564491909	-0.103973414688775	-13.8387265291437	2.32584349464171	1
X2899744	32.9402196710611	-1.89526445440389	42.5388201769924	-7.70333605152757	1
X2899745	38.9107700247733	-1.83357690982655	46.8793636937645	-6.13501675916464	1
X2899746	31.3128026719796	-0.103973414688775	28.2051795404198	3.21159654624858	1
X2899747	34.0242460502176	0.531963479346624	38.4315973817153	-4.93931481084438	1
X2899748	38.2761766432991	1.21739043516241	41.1151231026175	-4.056336894481	1
X2899749	37.6879881290223	-1.6733900792742	39.1951012340588	0.16627697423747	1
X2899750	-6.41162108663622	1.99087783009857	-7.15519186859005	-1.24730704814472	1
X2899751	54.0214847286319	-0.747054115129418	56.2062504315575	-1.4377115877965	1
X2899752	45.2525624708567	-0.747054115129418	49.6022511374936	-3.60263455150756	1
X2899753	31.2043877638446	0.330967207792013	31.114473729847	-0.241053173794395	1
X2899754	12.9886945187335	-0.572204534023168	9.97063557759125	3.59026347516544	1
X2899755	-16.4192883212796	-1.624556806182	-12.3072186241712	-2.48751289092647	1
X2899756	4.391658825038	-2.39863569042182	8.75779695673587	-1.96750244127595	1
X2899757	14.8588823940344	-2.27211539564371	18.8856495773631	-1.75465178768505	1
X2899758	-13.6901088697184	-0.163434152553695	-15.5620481062803	2.03537338911558	1
X2899759	-22.6687097078735	-2.14643680935513	-10.9627102836442	-9.55956261487427	1
X2899760	4.13810291553276	-0.270022512138182	9.53774623958703	-5.1296208119161	1
X2899761	-15.6871379654851	0.531963479346624	-16.7872270484991	0.568125603667359	1
X2899762	-1.14951688458026	-2.56125936544914	14.1161846343223	-12.7044421534534	1
X2899763	8.61733547595549	-0.132987199134252	4.56814013092664	4.18218254416315	1
X2899764	10.4637126601204	-0.806895145671067	15.3649917870763	-4.09438398128479	1
X2899765	-2.11049350131623	1.29823865070907	-6.06511043050466	2.65637827847935	1
X2899766	-27.8938605659064	-2.8978309782541	-20.6038613915661	-4.3921681960862	1
X2899767	-23.6098198070364	-0.163434152553695	-31.7831879739656	8.33680231948287	1
X2899768	14.7867378297103	0.301346250086285	17.4154148731701	-2.93002329354606	1
X2899769	31.3486506555009	1.21739043516241	28.7410790958217	1.39018112451682	1
X2899770	56.7877259128456	-0.732375928949451	64.4868710815931	-6.9667692397982	1
X2899771	15.1354198937985	1.18268228542433	5.0175194058279	8.9352182025462	1
X2899772	13.4482023000791	1.21739043516241	2.61880777571776	9.61200408919891	1
X2899773	20.1262109986537	0.531963479346624	18.8705348347462	0.723712684560979	1
X2899774	24.857259423923	-0.921903696235668	32.9239656598068	-7.14480253964805	1
X2899775	26.0142091030315	-0.921903696235668	33.8053069114141	-6.86919411214704	1
X2899776	4.93796047774298	1.18268228542433	-2.97433042431979	6.7296086166384	1
X2899777	7.37747973978398	1.18268228542433	-1.93243235215859	8.12722980651813	1
X2899778	17.4140787391308	1.21739043516241	6.59476722659029	9.60192107737808	1
X2899779	16.5068549235909	1.18268228542433	10.3073671137549	5.01680552441158	1
X2899780	25.7156979134133	0.366574160354026	17.3921698681631	7.95695388489611	1
X2899781	33.301507507114	-2.47131953686174	39.8060994317723	-4.03327238779658	1
X2899782	20.1769644689153	1.21739043516241	17.465891083451	1.4936829503018	1
X2899783	13.6897969141999	-0.090931820136692	14.8015633953343	-1.02083466099771	1
X2899784	-14.1019295547037	-2.11692459010439	-11.3166298646143	-0.668375099985041	1
X2899785	16.5068549235909	1.18268228542433	10.3073671137549	5.01680552441158	1
X2899786	17.7472350312317	1.21739043516241	11.8799813534392	4.64986324263014	1
X2899787	-20.6374704174146	1.99087783009857	-29.4965120110839	6.86816376357067	1
X2899788	9.09038359639911	1.99087783009857	-0.061389620088292	7.16089538638877	1
X2899789	18.4638370414721	1.64200239098158	12.4762887144459	4.34554593604464	1
X2899790	31.9225051256794	0.914547907326854	29.2696908735842	1.73826634476834	1
X2899791	45.0371241187809	-0.111359594110435	42.861057544076	2.28742616881544	1
X2899792	21.3112715725117	0.914547907326854	11.4519392775598	8.94478438762516	1
X2899793	16.7230864795347	1.64200239098158	3.96852443370616	11.112559654847	1
X2899794	20.4040776733731	0.366574160354026	19.5715556886741	0.465947824344946	1
X2899795	2.06046450078405	1.64200239098158	-6.78600174788639	7.20446385768879	1
X2899796	14.2061555367471	-0.111359594110435	17.1967442960622	-2.8792291652045	1
X2899797	0.231032122330305	2.32766528600925	-3.6288277730912	1.53219460941227	1
X2899798	34.9630592553142	0.186264282165044	28.3998981859785	6.37689678717061	1
X2899799	24.0415142009448	2.32766528600925	18.7737537942092	2.94009512072651	1
X2899800	-6.15873503804559	-1.28468162613861	-2.94758179528226	-1.92647161662469	1
X2899801	14.0973727458516	-1.99124600381581	19.0088900653611	-2.92027131569362	1
X2899802	-8.80504598863394	-0.131781240266322	-13.3281876042139	4.65492285584627	1
X2899803	12.1168367480827	0.69706234078944	3.09107957276588	8.32869483452733	1
X2899804	26.7735735735235	-2.13168069972976	41.8181693727789	-12.9129150995257	1
X2899805	23.7238917743834	-0.163434152553695	21.0665134579744	2.82081246896274	1
X2899806	-16.9903772568975	-3.04178961083951	-15.4913100584296	1.54272241237165	1
X2899807	6.81691973626511	0.420185810022029	1.49398069704525	4.90275322919786	1
X2899808	31.0141681619041	1.64200239098158	12.2849040605515	17.087261710371	1
X2899809	-20.8471924975197	-3.23440259105906	-17.3902639605874	-0.222525945873242	1
X2899810	8.29992843863607	1.64200239098158	1.97950200572316	4.67842404193136	1
X2899811	15.1457888240844	-3.04178961083951	18.0720991889243	0.115479245999582	1
X2899812	21.1687319068368	-0.58546574154525	22.8205241491445	-1.06632650076231	1
X2899813	-9.55837713797403	0.301346250086285	-3.74914546297639	-6.1105779250838	1
X2899814	19.1335124215433	0.420185810022029	25.0403972666225	-6.32707065510109	1
X2899815	-14.323478483113	-0.163434152553695	-10.7804547291655	-3.37958960139375	1
