<Trait>	Trait_1_H2_0.9	Trait_2_H2_0.9	Trait_3_H2_0.9	Trait_4_H2_0.9	Rep
X2918771	51.1292306101025	0.763250499011955	55.0967361265565	1.53746134030763	1
X2918772	17.5585385581104	-0.152882602354637	25.8881435517523	-2.77667801395575	1
X2918773	18.5966624236279	-0.573209039214942	12.7172437853544	1.38986606035031	1
X2918774	16.9753642153716	2.12274541655485	13.7582453278967	-0.483518051537122	1
X2918775	35.0959400211724	-2.68566016034847	36.9488405807393	-4.94785454672806	1
X2918776	45.2904823592038	-0.554756544921572	45.4349359004356	-3.02359525162937	1
X2918777	16.9830809825225	1.55625642429178	12.0034938127545	-0.0509812177335132	1
X2918778	10.0625271018101	2.5011656120177	-2.90574236259932	1.43326606616839	1
X2918779	13.9400672504214	1.54227571825909	6.61231330140874	-0.258019409715019	1
X2918780	19.1300911799268	0.579233776286534	16.2121386115736	-3.84544988625742	1
X2918781	3.43732541927458	2.56724595544986	-7.53780612543095	1.61841779342366	1
X2918782	6.62125576669438	1.39329681736419	5.3180376172477	3.3528577515367	1
X2918783	24.648099339328	1.02913322372176	28.6999469253616	-0.807398468833528	1
X2918784	40.1906611638005	1.48310720816124	38.5325200839636	-3.36040781126625	1
X2918785	2.67804694538029	-0.693854800543021	-2.78030891312206	-2.35968750402707	1
X2918786	13.8263226769189	2.37880262076785	4.08430552607017	2.94105770762256	1
X2918787	31.5842554883916	-1.20002458565453	38.4599831686521	1.85828253941944	1
X2918788	20.1332816311587	1.5421762900391	6.57244445773041	10.16366907493	1
X2918789	2.2797245952765	1.56951879349451	2.23505769040074	-5.19284376057395	1
X2918790	-3.77837734125096	0.209745646558865	-3.53821712809547	-0.315638554591669	1
X2918791	39.1632428166618	0.155726944139154	58.2238554375871	-4.29493034824756	1
X2918792	13.2671205589526	-0.0669838170209678	4.34201859424057	1.23874868556513	1
X2918793	2.61718055129888	1.30245062635569	-4.87402191818813	4.14836850934495	1
X2918794	0.635635916624228	-2.20463901011142	11.3996408179002	-1.21802759967808	1
X2918795	-23.9330920148596	0.762060909166073	-22.0102351113019	-2.09807425804792	1
X2918796	12.0199086573582	-0.343087897548643	23.9906041441708	-1.42110045745997	1
X2918797	-12.6370875527764	-0.0526313019738767	-7.93659979421556	1.4636390498028	1
X2918798	-4.60272162858613	-0.362461093781164	1.70818074256295	2.57412979316263	1
X2918799	-1.10812113872212	0.523876048383149	3.72096693955199	-0.517968610002176	1
X2918800	-20.8700450823993	0.396895446618223	-11.1236440715514	-5.07633427582115	1
X2918801	-21.7135673223514	-3.17904846362914	-3.60185846085799	-12.3315796667541	1
X2918802	4.80005767355652	0.350688493129027	15.096971711172	-2.53164553868184	1
X2918803	-11.649756204178	-0.513029291438561	-14.8735114228243	-2.01957892803723	1
X2918804	28.7333096418481	-0.677303225197125	26.0226589705506	3.29304142681173	1
X2918805	15.858017321026	-0.0732574981773291	25.5083451715532	-9.10535833468692	1
X2918806	7.18400209899349	-0.187959794570812	14.2650926226536	2.23465661871994	1
X2918807	-28.7059178404519	-0.398729603306841	-17.9691943552273	5.6393235718386	1
X2918808	32.3979647355555	-0.282111855403434	25.4235922269253	-2.18598727310072	1
X2918809	33.416344843985	2.00156838137429	25.9166924605757	3.26649015163014	1
X2918810	22.430505524043	1.90680151622055	14.8562726282411	7.00275761179999	1
X2918811	32.1862379213336	-1.44669447098517	31.0376734631101	0.556327069928578	1
X2918812	4.7430310830867	2.781879227476	6.51443122515819	10.7046346329964	1
X2918813	17.5398670339941	0.483797068763437	27.4601501701716	-5.89044064049321	1
X2918814	19.4232155554312	0.127906379620259	9.40891112764999	0.55200505359743	1
X2918815	34.861484653598	1.38056089832542	30.5686625336466	-0.518154027025394	1
X2918816	10.9008463844237	1.00529044858187	-1.48605853325748	8.40720309445242	1
X2918817	14.658766625961	3.40090004432409	-4.10849249520777	-0.826218265359374	1
X2918818	3.89645951254187	-0.701423056026504	7.92224904479231	-5.56858083240077	1
X2918819	49.6239151301132	-1.18123254872912	49.7402089586407	-0.549223425403975	1
X2918820	8.58488244384941	-0.885960743376548	3.35655182602336	-3.13044994464544	1
X2918821	40.0394683627628	-0.549162984424916	44.0122988990287	1.81562670163975	1
X2918822	-11.3238928729222	-1.99800974958844	-10.7819478271693	-2.77671473066267	1
X2918823	9.50840770863129	-2.20862268090538	12.3315671889674	-2.69955499381704	1
X2918824	5.98387386354304	0.236429161943053	-15.3060022450051	3.83620876220651	1
X2918825	41.3543111964935	-0.703238838068995	44.1988865592904	3.72319249383977	1
X2918826	32.3705381238249	0.541024346324836	31.5674477867833	-3.85719827840725	1
X2918827	10.3027955885352	-0.760212703588397	11.7123070011885	-2.73980183688772	1
X2918828	6.66080722891656	0.340050962818294	5.53196740025987	2.28881758983912	1
X2918829	15.0401790574814	-0.91203461366716	1.27218559477159	2.16421017717088	1
X2918830	3.35623461834478	-0.418785561129537	22.9916899386822	-4.24816709670287	1
X2918831	30.0997059594859	-0.319752390196488	21.4552735373275	-1.2414479952342	1
X2918832	29.6063011422728	1.04096697739068	5.32076729898431	14.1673954415869	1
X2918833	16.0873307061326	1.04248162329714	11.3211771772787	4.4433662928175	1
X2918834	11.6053661073439	-4.53865463216704	19.7164825918053	-3.30324432622319	1
X2918835	34.2219204311541	1.24589830427691	27.4887831821436	2.32162131200106	1
X2918836	-2.9618484522266	-3.87610529989303	14.4214002572931	-2.201455803039	1
X2918837	33.3725929661567	2.26537941903396	15.1185457586123	10.5390550425769	1
X2918838	10.3728357244859	1.55263490663584	1.01242855283071	5.07232393932914	1
X2918839	32.550461741115	-1.7905882834078	30.8859099872379	-4.51307215921684	1
X2918840	4.24038659062829	1.57816707360006	-14.260246688066	-1.59373895802256	1
X2918841	3.80821806117044	1.11291348811984	13.7299105241233	7.54121944422728	1
X2918842	13.1833999056503	-0.604301608783074	27.8472319290988	-5.67876079480363	1
X2918843	0.883284746724289	1.10003317925689	-0.0774890653769786	0.724632600248091	1
X2918844	3.67935136917743	-0.317116832503244	14.2959285490755	1.34903386272937	1
X2918845	21.8998756976422	0.395087976496195	26.8787489811652	-8.37476089740847	1
X2918846	-23.0233306058377	2.45512305761253	-20.6386321371481	-1.21032618552275	1
X2918847	6.76235593850688	0.572570510320712	8.13435201545842	-9.38064281243964	1
X2918848	12.4964160281539	0.919574387019459	-9.51354495527734	2.52740668247632	1
X2918849	-5.23745902468719	0.828428148712816	3.99036738615176	-4.29507427409807	1
X2918850	0.296355523871332	0.582177570705628	11.2171719652188	-6.01282923559529	1
X2918851	-1.16956640734397	-0.350021936254923	-11.5403244901165	4.51412733779793	1
X2918852	-14.610995001188	0.10589072823506	-9.30582343938747	-3.67214365569773	1
X2918853	22.4557285647855	0.961325324989306	34.3431032304887	-6.45340701576246	1
X2918854	5.31135262701748	2.51388965449641	-15.4247989671803	-4.36167347476454	1
X2918855	-23.8742534574399	-0.775745290233402	-11.1673807101498	-11.024691411356	1
X2918856	2.29122037078034	0.68315628435917	-6.10285019836605	-2.46363388789354	1
X2918857	6.24382007704328	0.683635477111783	4.44299002130703	1.99836274732064	1
X2918858	7.49907334815866	1.66481096140057	-1.83489295100823	0.579513240213663	1
X2918859	9.45077153615123	1.00399073308398	-6.36526130705457	11.0670835856006	1
X2918860	-14.1822182764043	1.58699783759602	-0.150116465265965	-5.68911334981469	1
X2918861	-3.80083534547304	-0.00862602011340902	-0.57891550912878	-10.1006520547904	1
X2918862	-13.0888190742037	1.25044737851755	-8.81216425229357	3.06568925310206	1
X2918863	29.6282262938275	3.19639778446016	7.24046571796077	4.71284932676235	1
X2918864	27.577918985348	-0.187694953048871	19.691884971564	-0.159544168556123	1
X2918865	19.8986935047184	2.65337324031848	4.16823714471919	9.30675214501572	1
X2918866	-7.7723589787937	1.71618348408344	-8.18277827059133	2.69334287840523	1
X2918867	28.5839872602858	2.04012660446806	19.5803352589801	7.6287190648016	1
X2918868	6.50172233204131	-0.0761485472388066	-11.6273014969803	1.79966826169349	1
X2918869	-12.6858236453894	5.24710424176616	-12.4656786907774	7.08327417909838	1
X2918870	34.0915304438979	1.61843624743184	35.6289747310537	1.03272423137729	1
X2918871	33.8931959009403	1.53369033279963	5.41524109207229	2.64092643124147	1
X2918872	-1.20405660274411	1.16509198875365	-2.36397153066165	-1.23372541765252	1
X2918873	7.34861677673049	1.67031050081927	21.6963776348784	-5.81820017064069	1
X2918874	10.6984202622088	5.27241987422049	3.09496377822889	1.71128002525327	1
X2918875	11.5761937726281	0.705534889093242	6.43977644210324	1.04508944950787	1
X2918876	1.20345246976546	-0.117163176126553	16.9852228203084	-0.519768407554389	1
X2918877	5.66024533331878	3.89355998952208	-11.487519121107	9.21909059561062	1
X2918878	-0.0055757555346676	2.68214387038409	-5.49019739879408	6.88621480079464	1
X2918879	-26.7102603316948	-0.180233911658615	-2.61930712046011	-5.98517718362863	1
X2918880	16.8437456539641	4.2275493618011	9.34275198114477	1.12157116002506	1
X2918881	4.89922482561815	4.01102404470981	-0.82889860755062	5.19297081410858	1
X2918882	45.1395744190976	0.589262746670858	49.5142909092185	-1.90325263722261	1
X2918883	26.3457714302234	0.977002503354723	-1.35267983533152	2.30589999327919	1
X2918884	19.8511547592626	-0.23106583862381	19.6478548903153	-0.0704116601468266	1
X2918885	24.1737463390682	2.71529595322852	5.41384989227845	12.087092722613	1
X2918886	-3.61883712751184	0.00539134992138213	-1.77471108809119	-3.03787435517059	1
X2918887	19.6235733475596	0.769888408048771	21.8019606446744	1.87023528971299	1
X2918888	4.24030695445759	-0.107930609450827	-5.45110141728632	-1.26673909974543	1
