<Trait>	Heritability_0.9_Rep_1
X2895251	-11.3772332057412
X2895252	3.9191435166551
X2895253	8.01158918304381
X2895254	9.65523597231588
X2895255	-37.9150727890439
X2895256	-7.62660327950739
X2895257	-30.9911845712518
X2895258	-36.8186785948735
X2895259	-2.53492579627023
X2895260	-26.225801735793
X2895261	-2.89561045268156
X2895262	-6.7370808584489
X2895263	20.6298758598213
X2895264	-5.70706944232105
X2895265	12.6385848494356
X2895266	-18.6922439968284
X2895267	20.3344509556739
X2895268	-3.81917642529981
X2895269	12.0144341976329
X2895270	-16.285034341139
X2895271	-12.590371278834
X2895272	-20.0284638225143
X2895273	-3.69291715266804
X2895274	-18.9335229467263
X2895275	-39.2248180037109
X2895276	57.6520426080086
X2895277	-16.9486256636623
X2895278	9.38109254387462
X2895279	11.0666136363652
X2895280	-19.9993953989902
X2895281	-7.17878217265557
X2895282	-38.322837662071
X2895283	39.7566572287446
X2895284	-12.8258766457845
X2895285	-15.2671150976401
X2895286	-17.0805649673274
X2895287	-13.8174670420213
X2895288	19.31236080427
X2895289	34.7769565412573
X2895290	31.8820384636408
X2895291	-9.97190581964307
X2895292	14.8157554513842
X2895293	24.2991936662664
X2895294	8.15201369691903
X2895295	11.0631975206572
X2895296	-2.7809740444847
X2895297	-2.65925299320398
X2895298	-10.6110700823581
X2895299	-25.8949604504018
X2895300	5.00961962080679
X2895301	21.0288467277993
X2895302	45.4725990128227
X2895303	-7.9272742194789
X2895304	36.8062463236913
X2895305	14.0655182536495
X2895306	8.04217317967787
X2895307	6.18369142201276
X2895308	-5.81598198439226
X2895309	1.5980703437978
X2895310	49.4972768102264
X2895311	-5.44433746886494
X2895312	-2.94005573081481
X2895313	6.96435541024454
X2895314	0.675439003363606
X2895315	-15.0556026741067
X2895316	24.942031498877
X2895317	24.4167593398029
X2895318	30.0845704356487
X2895319	11.373882019783
X2895320	-9.03784484677445
X2895321	34.1023848855798
X2895322	-2.03252675386036
X2895323	-9.89866191978227
X2895324	-6.27458716204601
X2895325	-20.4328383030186
X2895326	-2.57904361405491
X2895327	16.1524878500005
X2895328	-7.69532962046069
X2895329	5.66253478251461
X2895330	3.1119626269045
X2895331	-12.553363026516
X2895332	8.82422442964297
X2895333	-7.77373986872741
X2895334	9.98806257955498
X2895335	1.63986920052708
X2895336	-6.56209726279789
X2895337	-31.7323083193312
X2895338	-15.9247778795325
X2895339	-6.01485654185858
X2895340	28.2198249008769
X2895341	18.5888435757204
X2895342	35.2393859963618
X2895343	-28.723379798226
X2895344	18.2625746093977
X2895345	-1.87654086877023
X2895346	2.08369469190708
X2895347	-18.2572681946483
X2895348	-9.30800201343825
X2895349	-2.84564071517276
X2895350	2.11326396304605
X2895351	-4.16789543752066
X2895352	-3.18617793157338
X2895353	11.8806760188998
X2895354	-3.43321468868556
X2895355	-40.0535255327858
X2895356	2.00343269589264
X2895357	4.67957882623949
X2895358	-39.5972470648975
X2895359	-18.1878943189047
X2895360	4.40456508903422
X2895361	-8.07594949159903
X2895362	-9.34642927687874
X2895363	-5.42374535873474
X2895364	0.274836909161473
X2895365	-1.046704856438
X2895366	-21.6132961887088
X2895367	-21.2597520443104
X2895368	-5.94933070430996
X2895369	-9.99227749584102
X2895370	46.9227018824081
X2895371	27.8534782824206
X2895372	-14.1013115698101
X2895373	-0.325287005366266
X2895374	-13.1233154752351
X2895375	7.56247449190859
X2895376	10.0862241444165
X2895377	9.20641512829902
X2895378	3.3607166150504
X2895379	10.3039533039896
X2895380	23.8210103008756
X2895381	-22.8188945726838
X2895382	-22.8579388389644
X2895383	17.877312743306
X2895384	17.6448919577319
X2895385	13.5522804678318
X2895386	-5.08434753720294
X2895387	-3.75132805020247
X2895388	4.31390334970953
X2895389	-15.8509701028242
X2895390	-6.3917081295539
X2895391	14.1981341559276
X2895392	16.5837891463318
X2895393	19.4746428618332
X2895394	-19.5719704022006
X2895395	2.50561926292297
X2895396	-5.697468746299
X2895397	-21.8778483434734
X2895398	20.4250471624835
X2895399	13.8091512913794
X2895400	-17.675972432294
X2895401	22.7833656263854
X2895402	4.82230549804646
X2895403	7.04106187220837
X2895404	-41.0627212570602
X2895405	1.10305513261783
X2895406	2.09528750792512
X2895407	-24.4487201642597
X2895408	44.7677560055225
X2895409	5.21430150958008
X2895410	0.849214478934897
X2895411	-3.21422640734523
X2895412	21.9655636192999
X2895413	25.3908743728091
X2895414	6.09278274974395
X2895415	-26.4112938837086
X2895416	23.6491455190107
X2895417	-3.06574222095818
X2895418	12.5663816179329
X2895419	-20.040032038227
X2895420	10.1446170760386
X2895421	7.79492564812354
X2895422	-25.0354535614181
X2895423	2.77296651891382
X2895424	-14.9907900757194
X2895425	8.06392563949267
X2895426	-10.4482456605659
X2895427	21.0272634896304
X2895428	1.5168265065047
X2895429	29.7411393926832
X2895430	2.60166435213905
X2895431	-22.7320523273717
X2895432	-9.65737289800672
X2895433	-11.2725177687564
X2895434	9.95127011611931
X2895435	15.5296370493745
X2895436	28.3030893691413
X2895437	16.9204887141226
X2895438	-26.4453083910138
X2895439	25.8042142720048
X2895440	-6.44051109415273
X2895441	19.6185050941962
X2895442	18.798231087474
X2895443	14.8829817638927
X2895444	9.47991223336212
X2895445	30.7423610196004
X2895446	29.681600838327
X2895447	15.4908692982698
X2895448	-21.2717363491865
X2895449	3.17914086402068
X2895450	-28.6075810978929
X2895451	3.75823326464141
X2895452	35.2501587903027
X2895453	19.3804843076581
X2895454	-8.95629958605401
X2895455	6.80434779889608
X2895456	19.4123730477047
X2895457	4.12506860654436
X2895458	15.0585081957845
X2895459	13.7089884103148
X2895460	13.8725353299367
X2895461	6.1607014017061
X2895462	23.4791766501843
X2895463	42.430759609618
X2895464	-14.0220477291766
X2895465	18.3184370915124
X2895466	-5.18605951657984
X2895467	-28.5101994904052
X2895468	-47.6681218684164
X2895469	1.73788457466966
X2895470	27.3456971086994
X2895471	-29.3459269817886
X2895472	0.749960590060123
X2895473	1.84336626113972
X2895474	-12.0893163133305
X2895475	-2.99890202265694
X2895476	47.6488588536871
X2895477	-24.9700914959136
X2895478	2.28120473789371
X2895479	-11.1046429187771
X2895480	19.0040303295326
X2895481	-9.2320129561257
X2895482	21.7714815382229
X2895483	-6.62817499301197
X2895484	-22.092109650657
X2895485	2.32500612031576
X2895486	9.61377436943461
