<Trait>	Trait_1_H2_0.9	Trait_2_H2_0.9	Trait_3_H2_0.9	Trait_4_H2_0.9	Rep
X2922131	7.85226704095553	0.164266577620282	18.6893772505089	-1.41844250536605	1
X2922132	-53.3728606389327	-1.11997136481823	-34.292852172322	1.64263500283244	1
X2922133	-33.4617580386391	0.140532594899734	-44.375913007182	-0.791009528742656	1
X2922134	28.9375361944812	4.82380401442178	18.8182444353603	-0.664339203315579	1
X2922135	23.80408453401	-0.0248321815650412	12.0105497864262	-1.75790953883379	1
X2922136	62.8664486374005	1.680271245948	51.4508897086404	4.0799165257801	1
X2922137	-82.3627429026981	1.1512471366545	-99.3975976960452	2.44534371301598	1
X2922138	-31.677490572276	-2.22648731630071	-41.857329264197	-8.30653701523523	1
X2922139	22.5079289130655	-1.0530563823603	18.258432045799	-7.34262203286285	1
X2922140	-46.5371913003242	1.63627589860515	-52.5963408099796	-7.80952162987423	1
X2922141	41.352293778932	-0.0270324215628002	22.4339150082807	-0.512552192762047	1
X2922142	32.3069313782298	1.00925571193352	25.6096294013524	7.22803245233316	1
X2922143	-47.1056967695199	-0.135003844691159	-32.8318324946508	-3.95452158952607	1
X2922144	-48.8010529956632	-3.70506103439162	-49.1679724539415	-6.04543765378395	1
X2922145	20.5844782063543	-1.77461833162355	7.12207693644881	-2.27594464067893	1
X2922146	-73.3880922859588	0.799951774630074	-83.2475688020042	-3.14011503114955	1
X2922147	-1.91562278711483	0.512854097910475	13.6277910032134	0.9928685503973	1
X2922148	29.474746664309	-1.18765343220664	25.4965637359498	0.83263240187613	1
X2922149	-37.2945463051021	2.25395046968815	-48.1803937205983	2.75020080023208	1
X2922150	-41.4624225317622	3.93026950651581	-48.4047294437443	3.64006847335776	1
X2922151	-94.0546949036999	0.928195412697795	-52.5208617481449	-6.76415579934492	1
X2922152	15.8891890698602	0.60261518837851	2.46902328176275	-3.17900710592928	1
X2922153	4.88718078773319	2.77691358592654	-13.0924811473777	8.7809266259068	1
X2922154	-9.31035366960678	0.457965889549181	7.39187212009483	0.867890806371768	1
X2922155	23.4581054111548	4.42901794955013	14.3669636105639	9.48650868549162	1
X2922156	15.2883037422757	0.703374305127236	40.1363116481563	0.490650259897881	1
X2922157	13.0693705822271	3.68311403341382	18.455947632461	10.5489628961311	1
X2922158	59.7563665030313	4.04764372886284	67.1628836151676	5.84987735607737	1
X2922159	7.14437041017106	-1.15457344880257	18.5914223944657	3.55420003948609	1
X2922160	-32.9167004597692	-0.800617248175036	-20.9614518778797	5.03836908062601	1
X2922161	48.414926541983	-2.41887696411377	67.7553487020512	-4.46417753878536	1
X2922162	13.9782160836503	0.851597876213053	30.8673324113064	-1.86037190977338	1
X2922163	26.9140338782927	3.13355297756282	7.61159160520886	3.49913116523046	1
X2922164	135.404015553627	1.36130648046782	109.492566261596	15.5441790800433	1
X2922165	54.4944947299799	3.71213096279756	53.5691322748352	1.92425179964343	1
X2922166	58.0793001652926	1.62953935236735	77.9873928517278	-2.42202595477184	1
X2922167	25.5776250960555	4.00205780850651	47.9458067946476	10.0718626148085	1
X2922168	32.9276979934795	3.59902776362387	-4.57042096900075	6.98419859918692	1
X2922169	38.8322638286623	1.05332256302006	31.0947468488946	-0.980232136710004	1
X2922170	129.182830613534	3.22896874769041	117.129167546721	9.2523137358191	1
X2922171	8.05684741255052	1.71782425368613	3.38256741678534	-2.11651218036084	1
X2922172	9.59663758873328	3.60289309861053	31.1170622516035	7.14810912977446	1
X2922173	6.79050343752513	1.01733180603973	16.3699384083257	1.33600028474456	1
X2922174	29.1474500605261	0.581926831942506	1.9108101946657	4.6693658775917	1
X2922175	29.0863510538738	1.53200524053756	9.3502625790325	5.75445927849535	1
X2922176	50.1570379318516	2.19794802404213	30.3425968099487	7.22854766552338	1
X2922177	74.6068211864571	4.27839059726435	33.3356436771618	1.42652796774839	1
X2922178	42.4137648531894	-0.776820381413342	43.0722373398803	-6.00063792741644	1
X2922179	-72.0980192775745	-4.52910745891315	-75.7130461632974	1.01714177942005	1
X2922180	-37.1022233102663	-3.66288077202015	-65.6910037200609	3.06049326743311	1
X2922181	44.4745020224782	2.66952808604734	44.4510709416087	4.9024392155852	1
X2922182	-87.1618058465942	0.739928929839063	-89.171188412636	-6.18381955451615	1
X2922183	4.39738027211561	1.87055283778061	-6.14993218557148	4.1518909540679	1
X2922184	-36.0467747604875	0.513073040693529	-84.1405138113519	0.848501816017685	1
X2922185	17.9356128847266	1.23509983756016	24.1345567561099	6.81423652025598	1
X2922186	35.7228713500704	0.205467426412091	29.6543695950772	-1.05346237755727	1
X2922187	-85.4367279491008	-3.54576617001434	-79.1970752702582	-5.67331076868312	1
X2922188	14.9899983455868	3.33773749345906	4.19508999441053	7.96181388391705	1
X2922189	16.4378442000536	0.299707937389074	-20.7356731557563	2.35542738349983	1
X2922190	-112.05898266179	-3.49835516110468	-63.3467081061768	-4.7058595024478	1
X2922191	-20.4930071064245	0.159583523985931	-37.2911001894419	-6.44430625450417	1
X2922192	-37.8508806720058	2.99981766325248	-55.365006000583	-7.2710431004826	1
X2922193	-102.178902297869	4.86354346258866	-98.5732952516755	-8.60340266177117	1
X2922194	-42.7512428236657	-2.55340790914057	-44.0979722526523	3.08793901706506	1
X2922195	-76.1584658096537	-0.556028195006392	-78.3131182337376	-5.17812385317003	1
X2922196	-107.583057507339	2.69351976309002	-75.8708103546095	-2.27412188951039	1
X2922197	-28.4754585248208	-3.42370964598694	-43.4425733834354	-1.3025708709876	1
X2922198	-65.7394937901713	-0.295724499587978	-74.3826427263011	0.816905272188275	1
X2922199	11.3550934616352	1.3710465728392	-10.5291985560744	3.52198630980234	1
X2922200	-27.4172338562963	0.581918406738677	-71.7234997020146	-0.874472400637618	1
X2922201	-122.59294193099	-1.61784440853502	-80.2789552557898	3.24991094834879	1
