<Trait>	Heritability_0.9_Rep_1
X2872851	12.8485304461603
X2872852	35.9550811119689
X2872853	18.4116080920569
X2872854	8.93122674219215
X2872855	10.1258380387955
X2872856	18.9628734408014
X2872857	27.8406241372952
X2872858	13.7380410153023
X2872859	14.7426626192443
X2872860	31.2363790261539
X2872861	-2.84781801596488
X2872862	2.62178214808147
X2872863	25.7532301830893
X2872864	25.6251703828946
X2872865	26.731494684606
X2872866	13.9964751734044
X2872867	45.5013838897906
X2872868	16.5082768065679
X2872869	9.94326790063551
X2872870	31.496236578393
X2872871	16.7468685585187
X2872872	0.29737272225949
X2872873	13.3770020096967
X2872874	9.86354288478319
X2872875	-3.72421090112994
X2872876	11.3314825584258
X2872877	-16.0903272800314
X2872878	7.39642001129596
X2872879	-15.3804015215506
X2872880	3.57560860752591
X2872881	-4.83194960716964
X2872882	1.69244627869445
X2872883	9.48855716709924
X2872884	4.70914658533144
X2872885	16.1153217431155
X2872886	-26.1455288110245
X2872887	12.9260909024631
X2872888	20.4789210430409
X2872889	6.73240381282462
X2872890	-6.13699273034287
X2872891	-1.41911424722022
X2872892	-2.11608845307007
X2872893	4.26381582518476
X2872894	20.1334472735082
X2872895	29.9976100558296
X2872896	-5.62268083220623
X2872897	6.07534663005873
X2872898	18.69663170623
X2872899	1.51729595920568
X2872900	9.35797371373672
X2872901	-27.9453855928787
X2872902	7.21010920066461
X2872903	-1.57862449135396
X2872904	11.1138797757083
X2872905	-0.13045420835483
X2872906	33.5855220306677
X2872907	16.6916555805912
X2872908	28.2863684405243
X2872909	-10.5398178925345
X2872910	-6.35735497716066
X2872911	26.66388672214
X2872912	9.92852468547347
X2872913	32.2010141698002
X2872914	25.1627808112484
X2872915	19.3435116565682
X2872916	8.99179959746272
X2872917	12.8298374934704
X2872918	-5.5670288068019
X2872919	15.3225084172459
X2872920	17.5812126910161
X2872921	5.43584257557239
X2872922	7.18800910523749
X2872923	14.4344538926123
X2872924	-2.15697444666181
X2872925	10.1252337004241
X2872926	3.07773286393877
X2872927	3.94313310342571
X2872928	27.2788833450762
X2872929	11.1953273706625
X2872930	-25.1924140130019
X2872931	-2.74521843010839
X2872932	-13.454122548238
X2872933	7.34841797755663
X2872934	-6.94934733706004
X2872935	18.2814285217757
X2872936	-1.74156744477222
X2872937	11.938088471993
X2872938	-16.2737074722
X2872939	-6.47581024908237
X2872940	12.9689818836209
X2872941	-4.26873633330877
X2872942	-2.54528274655812
X2872943	-7.00381703309103
X2872944	3.62437791334278
X2872945	-4.59575771963269
X2872946	10.6652616647716
X2872947	-1.75560189116741
X2872948	3.43251369447981
X2872949	-11.9635721519012
X2872950	-21.9791093221122
