<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2903091	2.79955015668364	-0.512502179740475	7.88780234960276	-4.57575001317868	1
X2903092	-31.5630924141331	-0.666195549198537	-35.2045775383787	4.30768067344411	1
X2903093	-36.6433930112869	0.119242947546501	-36.7901927003295	0.0275567414961204	1
X2903094	21.5081488246543	3.68660666945785	18.7336700258471	-0.912127870650593	1
X2903095	6.65100111884441	0.381202121183149	7.11771276259282	-0.847913764931547	1
X2903096	38.1587636875573	2.4647900884983	29.4278737789903	6.26609982006863	1
X2903097	-69.9313240979743	-0.218129819944709	-69.6873612337585	-0.0258330442711698	1
X2903098	-43.9153270365051	-1.8911149336597	-35.125474478577	-6.89873762426849	1
X2903099	-1.43118620344627	-0.53172119771812	4.39145218453126	-5.29091719025951	1
X2903100	-65.5263169009447	1.47258362988987	-61.9702335914582	-5.028666939376	1
X2903101	29.2108277310601	0.226794197109547	30.7235721566412	-1.73953862269073	1
X2903102	27.9399696633696	0.759922652337656	23.9925268965937	3.18752011443824	1
X2903103	-52.6878983251076	-0.218129819944709	-48.4385662694684	-4.03120223569446	1
X2903104	-49.5398953968364	-4.06522367733231	-38.9145369659925	-6.5601347535116	1
X2903105	11.7301900947574	0.226794197109547	12.3850355958271	-0.881639698179242	1
X2903106	-78.4555641145893	0.288979592173869	-75.4241884777726	-3.32035522899059	1
X2903107	18.6738144032034	-0.103555299823855	19.2489312530172	-0.471561549989991	1
X2903108	18.782394071764	-0.666195549198537	18.3745802610117	1.07400935995083	1
X2903109	-33.4119067331543	2.74166661926571	-40.49255152287	4.33897817045002	1
X2903110	-44.7715542150929	3.77467970443983	-52.5801108402355	4.03387692070278	1
X2903111	-72.1898286026879	-0.218129819944709	-64.110948513854	-7.86075026888903	1
X2903112	-8.97607373610325	0.451334040910024	-9.33277930041815	-0.094628476595124	1
X2903113	11.7538935755519	1.27288251157774	1.79087913084023	8.6901319331339	1
X2903114	5.03422776760051	0.186308684782946	4.54577986315558	0.302139219661995	1
X2903115	33.4233784030257	4.11281098844706	17.9173057634381	11.3932616511406	1
X2903116	30.6272939231217	0.319259094905436	29.8376730503645	0.470361777851826	1
X2903117	31.0939778675245	4.37226956448552	14.6082447685554	12.1134635344835	1
X2903118	64.9850411909402	3.68743581096493	57.8981094051191	3.39949597485612	1
X2903119	28.3063735299712	-1.17685084735347	25.6023489219075	3.88087545541726	1
X2903120	7.89949334296495	-0.666195549198537	2.90900545620471	5.65668343595879	1
X2903121	50.227912916154	-1.17685084735347	53.0770420224889	-1.67227825898139	1
X2903122	16.5710750362747	0.0533582746604553	20.7063373087169	-4.18862054710265	1
X2903123	30.9588694820146	2.95915218580312	23.450494628761	4.54922266745049	1
X2903124	118.848108764165	1.24297350753875	106.783251009054	10.821884247572	1
X2903125	61.788984822763	2.9950343406179	54.5075223154925	4.28642816665248	1
X2903126	53.1099815756978	0.907337182928545	56.3063598635944	-4.10371547082511	1
X2903127	34.0557634730326	3.68660666945785	22.6165108446985	7.75264595887619	1
X2903128	14.9936720181076	2.99301297050676	5.98900781410325	6.0116512334976	1
X2903129	32.5967879335823	0.0533582746604553	33.940587607533	-1.39715794861123	1
X2903130	128.234886236141	2.34595052856255	117.83622927918	8.05270642839824	1
X2903131	9.08620874529253	2.34928302521321	9.26533282499845	-2.52840710491912	1
X2903132	16.6216423343018	2.59450840095374	10.1606954760891	3.86643845725901	1
X2903133	18.1613884836071	0.759922652337656	15.9251702273398	1.47629560392966	1
X2903134	24.4759467310889	1.04829170536821	18.0182150622618	5.40943996345891	1
X2903135	3.90179523566883	0.452544768465938	-1.51396116777049	4.96321163497336	1
X2903136	48.8265982357998	3.38194432364504	40.7168011659488	4.72785274620586	1
X2903137	66.5003225651384	2.50610966661958	58.0711221398301	5.92309075868861	1
X2903138	31.7933436021344	-1.17685084735347	38.6454995002066	-5.67530505071874	1
X2903139	-88.7783300921569	-4.22523922536779	-84.0753785858271	-0.477712280962313	1
X2903140	-68.3354175782442	-4.28694637907278	-64.9151246155926	0.866653416421174	1
X2903141	41.3288091793018	2.4111784388303	37.1698500848568	1.74778065561468	1
X2903142	-90.1976778202389	0.560925692473818	-86.7338840904254	-4.02471942228727	1
X2903143	1.32375450702138	1.93324468436583	-5.26127587841837	4.65178570107391	1
X2903144	-73.8331541346206	0.560925692473818	-74.3566934347111	-0.0373863923832483	1
X2903145	32.0854573845807	1.93324468436583	24.558088833998	5.59412386621682	1
X2903146	48.9044280511367	0.0533582746604553	48.1787191827895	0.672350593686838	1
X2903147	-93.3889004177385	-4.22523922536779	-85.5886390023712	-3.57502218999945	1
X2903148	22.7553650795646	3.33821056186094	13.7272355273268	5.68991899037674	1
X2903149	-2.61515189913941	0.548576947354244	-4.10762452436005	0.943895677866401	1
X2903150	-87.4315646485586	-3.17792625915513	-80.3043843998721	-3.94925398953133	1
X2903151	-41.9295191315915	0.974280092087207	-38.236303612891	-4.66749561078769	1
X2903152	-43.9783117888414	1.91282303820995	-40.1218910601878	-5.76924376686347	1
X2903153	-98.1635830076	3.77467970443983	-92.6932356983547	-9.24502701368526	1
X2903154	-49.6776888522953	-1.17685084735347	-50.0485213007771	1.54768329583525	1
X2903155	-84.8079959470734	-0.997185332363236	-79.2463008538864	-4.5645097608238	1
X2903156	-76.0682559728275	3.25246467789011	-77.9052212289147	-1.41549942180281	1
X2903157	-51.9525097304852	-4.22523922536779	-44.059125505659	-3.66814499945849	1
X2903158	-81.6462796960789	0.628436110505363	-82.2914137802854	0.0166979737010551	1
X2903159	10.5033061461163	1.59507031375999	3.66472250621659	5.24351332613982	1
X2903160	-35.7729155692157	0.628436110505363	-36.9131849290899	0.511833249368843	1
X2903161	-106.291448163202	-0.997185332363236	-105.963426041275	0.669163210436313	1
X2903162	19.1410698460009	-0.997185332363236	21.0216606970195	-0.883405518655292	1
X2903163	4.89542707487156	-0.997185332363236	10.7065422707749	-4.81392986354011	1
X2903164	-58.7454895622073	-4.22523922536779	-42.7354909633366	-11.784759373503	1
X2903165	-31.9507447561153	-0.0188797193465867	-33.7379826376439	1.80611760087527	1
X2903166	-5.82402622498503	-3.23598176675777	3.75351422477216	-6.34155868299938	1
X2903167	8.57698594370731	-0.512502179740475	17.3087355963179	-8.21924747287012	1
X2903168	90.9371498798678	2.89242644735152	79.7260974531689	8.31862597934728	1
X2903169	56.0381686585786	2.8103497147219	45.2608535522651	7.96696539159163	1
X2903170	7.14705400081915	-0.0897418899242745	12.9881104250934	-5.75131453434998	1
X2903171	32.787407311773	2.8103497147219	28.8539440985834	1.12311349846766	1
X2903172	6.25047948744142	-2.27101930675094	26.4095240989891	-17.8880253047967	1
X2903173	31.311771145423	0.211027368649715	30.0479149017133	1.05282887505991	1
X2903174	36.7660498937132	-0.512502179740475	41.4713018484363	-4.19274977498259	1
X2903175	78.419535112148	-0.467958780202695	82.6820975782262	-3.79460368587543	1
X2903176	12.6472044025322	-2.05532296842956	25.1221675897054	-10.4196402187436	1
X2903177	41.4599190900871	2.15440808531706	37.7338581167758	1.57165288799429	1
X2903178	-96.445727148282	-4.22523922536779	-91.277997900844	-0.942490022070178	1
X2903179	41.1129149105723	-1.5421734222123	39.5690391438439	3.08604918894081	1
X2903180	-57.9375362209633	-3.17792625915513	-48.8821939960498	-5.87741596575839	1
X2903181	-75.5306130750395	-3.37597000055412	-74.3283470329294	2.17370395844398	1
X2903182	27.4677212521881	0.226794197109547	27.8069309344579	-0.566003879379301	1
X2903183	-98.7055879193108	-4.22523922536779	-93.136266164299	-1.34408252964409	1
