<Trait>	Trait_1_H2_0.9	Trait_2_H2_0.9	Trait_3_H2_0.9	Trait_4_H2_0.9	Rep
X2486568	-30.4077190400521	3.86919184441792	-21.0346940628214	-1.86856031959244	1
X2474483	39.7672689942403	1.26901477376306	38.2801402666126	13.7170224536641	1
X2487920	11.026903147176	1.90223480736233	-6.52009067047853	5.21849118651711	1
X2481206	32.5961200433131	7.58720112272186	6.08538517820266	14.8054414428767	1
X2477451	-7.54880410135978	1.33264996668024	-20.0492163043159	-1.03719535008806	1
X2433610	-69.4672514829654	0.828163718594554	-82.6127749596549	5.53173879365418	1
X2487856	29.7807679772394	6.61059157681137	-7.49003211133545	22.1103719950411	1
X2481542	18.3242827299958	-2.93464582853498	-1.19419859146332	3.74659973800152	1
X2486215	29.598701097137	-5.27714364580432	40.4288949791759	-17.9792641897654	1
X2474779	85.5018868309194	5.00352106110961	55.4738366402891	12.5384507604444	1
X2473103	42.2452450435263	-2.82595257376336	36.0806922207938	-6.19997236930491	1
X2456515	-9.55023014294469	5.1176726227481	-17.7409202167544	8.26979546361701	1
X2421470	-18.4904349674278	1.74984474667888	-8.92694572277375	-2.54853060775823	1
X2476814	-61.6944080424762	-2.00755946550586	-70.7647543623551	3.22490256095191	1
X2477712	-60.3655159943139	-5.15532924905613	-74.6118295529519	2.5312049281822	1
X2398143	-21.6145629010841	3.46268404504828	-19.9321017012442	-14.9191498106211	1
X2422994	-42.1890946765545	2.6954765344575	-45.5140532470352	16.3186281907047	1
X2443459	39.8508573027482	-1.58667540126102	33.8562232946045	3.61606855991189	1
X2434065	-43.7117704136203	2.24537144280048	-59.7263660282118	7.06205621305813	1
X2487038	38.0597328536388	2.08124497567418	24.3969844512465	11.8738474087453	1
X2389408	11.9152914355695	3.40180723819984	35.7205158093999	4.07873702493581	1
X2475677	16.7261051573452	2.07550192207846	8.78311685359848	-9.98370090373373	1
X2480456	28.9303095406511	8.07615787616128	18.0779528289943	-1.90768382036664	1
X2474614	-17.9834823191342	2.23595250623506	-17.3375460193766	12.7287973671303	1
X2475970	-30.7195341023591	3.75190062173021	-52.9470871698534	20.7900544540326	1
X2476283	-96.4511827248469	-1.97563282246256	-75.1101617485837	2.52835210345	1
X2463894	60.6313736051344	0.720462146809184	66.2442396837821	8.13117048612602	1
X2458961	-63.8258471740386	5.26545895320449	-59.3241840048954	7.14558675814601	1
X2483998	64.1068067505713	2.92514750915647	62.2643071935119	9.96504357469754	1
