<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2910931	22.9527797687676	0.207280577707094	20.2705446304456	2.47495456061492	1
X2910932	6.80694040363703	-2.23669815501989	6.1706287407818	2.87300981787507	1
X2910933	-14.9945450160674	0.594463862883656	-19.2223850141192	3.63337613516823	1
X2910934	-10.2444417204573	-2.24415620109708	-9.61699693546948	1.61671141610921	1
X2910935	-6.06847986201265	4.50378391127673	-8.17980020349221	-2.39246356979719	1
X2910936	4.66218134646553	0.594463862883656	6.64646558765658	-2.57874810407471	1
X2910937	-0.839491184339622	-0.147292309267947	9.79510777439919	-10.487306649471	1
X2910938	-26.9891197897099	2.66692856868912	-23.84134757793	-5.81470078046903	1
X2910939	0.84392616948448	0.338047756053506	7.0304477350961	-6.52456932166509	1
X2910940	10.0162516206611	0.383869299591571	8.05534605557005	1.5770362654995	1
X2910941	-3.0516378633113	0.700861752455076	-0.702021307193007	-3.05047830857338	1
X2910942	-29.4985466614479	0.207280577707094	-19.6954600308847	-10.0103672082703	1
X2910943	-24.0209862215482	0.207280577707094	-22.4273474358865	-1.80091936336876	1
X2910944	-2.39753651250212	1.96784252759733	0.327415698230166	-4.69279473832947	1
X2910945	-22.5924255590075	0.383869299591571	-23.175190662797	0.198895804197929	1
X2910946	-7.97595609890204	-1.92139856024371	4.18640281193214	-10.2409603505904	1
X2910947	-23.2665995147169	0.927471012862815	-24.4940709048916	0.300000377311882	1
X2910948	1.36343090682154	1.33622003503526	0.839447778867093	-0.812236907080797	1
X2910949	-20.1673523173914	-2.25236741327494	-11.7069679933845	-6.20801691073204	1
X2910950	-12.0371064158247	-2.34441598691893	-10.9169673849371	1.22427695603129	1
X2910951	-12.1025472109929	-1.47736041310636	-12.2547464046449	1.62955960675833	1
X2910952	3.10000369317748	0.264138116089791	13.0415846489285	-10.2057190718409	1
X2910953	35.2295040632673	-1.45521225292889	33.104733074825	3.57998324137125	1
X2910954	-5.2438199921712	1.35076367461893	-2.90024087430828	-3.69434279248184	1
X2910955	-2.45605095516644	0.264138116089791	4.71609913097903	-7.43628820223531	1
X2910956	-20.3314742205082	-0.261588017367208	-22.3625626415606	2.29267643841955	1
X2910957	4.3208077744285	-1.96975946448731	7.33104020874266	-1.04047296982684	1
X2910958	-0.201035763501658	0.358444488326313	-2.1821948431544	1.62271459132645	1
X2910959	-1.44793986766381	-2.06166728656934	-0.0609693006886509	0.674696719594205	1
X2910960	5.09611602063377	0.688515340277282	5.40852569965696	-1.00092501930045	1
X2910961	18.4885176541015	-0.0402518063578948	23.3296180005652	-4.80084854010583	1
X2910962	7.61816609793973	0.497008847752675	2.95126656239722	4.16989068778982	1
X2910963	34.315326981687	0.580208508750751	38.228660146315	-4.49354167337885	1
X2910964	3.21410726939649	-2.367595147014	1.65227934334827	3.92942307306226	1
X2910965	12.0193584904242	1.11628278310599	11.6815720925711	-0.778496385252874	1
X2910966	16.337641639666	0.716476610795205	17.5073468210109	-1.88618179214013	1
X2910967	29.3513947987586	1.09500052867798	28.278669703308	-0.02227543322735	1
X2910968	1.6715733227668	-2.02479280220003	-3.20159186626592	6.89795799123274	1
X2910969	26.5093728816537	0.457010723704056	28.8758198465098	-2.82345768856014	1
X2910970	26.7065938360203	4.65101956405131	24.0469468918656	-1.99137261989649	1
X2910971	31.1671932239717	0.395115654482732	22.0996430232516	8.6724345462374	1
X2910972	1.9216635530857	1.07653190600635	-3.02631126439963	3.87144291147894	1
X2910973	16.0691726190672	2.92111384164632	13.9916397303306	-0.843580952909579	1
X2910974	15.4062511636115	1.33840046796601	18.5961677605346	-4.52831706488905	1
X2910975	-8.50009657426037	0.431113114339006	-6.69258534238464	-2.23862434621469	1
X2910976	16.5020008008704	-1.76608698885127	9.26053331280914	9.00755447691244	1
X2910977	-4.42188172313968	0.688515340277282	7.04291589082081	-12.1533129542378	1
X2910978	-0.741658101356521	-2.62616303302489	1.77347924693651	0.111025684731857	1
X2910979	39.2523334611132	3.55652287278132	29.2582030710846	6.43760751724732	1
X2910980	45.5800613340315	3.55415960159661	33.0484757699603	8.97742596247459	1
X2910981	5.06111189057028	-2.90384645282179	9.59456293178672	-1.62960458839466	1
X2910982	18.3751040859312	3.21622151719332	8.06019656435577	7.09868600438207	1
X2910983	24.4747402627433	-2.90384645282179	25.2719090374277	2.10667767813738	1
X2910984	44.9948324362499	-2.92105645092259	41.0057087924238	6.91018009474865	1
X2910985	-8.89174504829048	-2.24415620109708	-5.99367768066847	-0.653911166524929	1
X2910986	-9.08293371049541	0.594463862883656	-8.50683365322554	-1.1705639201536	1
X2910987	32.8829495857239	2.79481541730259	22.686667054174	7.40146711424736	1
X2910988	7.94783708080622	-2.52624884430912	5.38390718487065	5.09017874024472	1
X2910989	60.4620461938097	4.18883576042679	54.7963662256433	1.47684420773962	1
X2910990	-3.11786796832369	3.27732186118451	-4.75390891078214	-1.64128091872605	1
