<Trait>	Heritability_0.9_Rep_1
X2881811	-109.989594478978
X2881812	-86.962907881863
X2881813	-96.655936146654
X2881814	-65.0427716541165
X2881815	-130.477887889921
X2881816	-142.519645934943
X2881817	-115.850907390036
X2881818	-132.60991918587
X2881819	-95.7788423203445
X2881820	-78.8826725637716
X2881821	-107.916264036011
X2881822	22.9617550131115
X2881823	-65.2921986218535
X2881824	-34.2707101109105
X2881825	-67.6040264637778
X2881826	-54.1850159461551
X2881827	70.660693479336
X2881828	-16.2072675760159
X2881829	18.4498432894266
X2881830	22.8597226236418
X2881831	-9.72493581311368
X2881832	-128.2717213674
X2881833	-70.4279619033298
X2881834	-78.364461594504
X2881835	-78.0011010546659
X2881836	44.772901329434
X2881837	-19.3955819608365
X2881838	5.07148076998742
X2881839	-68.7068839510635
X2881840	10.9365481073315
X2881841	-88.7459537426866
X2881842	19.2898353836985
X2881843	-36.3616556079588
X2881844	-30.8571078185114
X2881845	-54.9617375265829
X2881846	-69.7875464315053
X2881847	-53.0931925316113
X2881848	-32.300117975458
X2881849	-77.8189694400845
X2881850	-36.3505888197979
X2881851	-80.1396700244192
X2881852	-94.1063633249385
X2881853	-120.773793113085
X2881854	-89.3003214777321
X2881855	-53.7403621299483
X2881856	-39.1612638043018
X2881857	-76.1365655872363
X2881858	1.00147606614605
X2881859	29.300963579448
X2881860	-29.6165582623551
X2881861	44.0509013409735
X2881862	-60.0989662353555
X2881863	-14.5453978689501
X2881864	59.3210098474245
X2881865	22.7004866286715
X2881866	-101.096557969276
X2881867	-76.7540739941543
X2881868	-167.329380405314
X2881869	-113.175528521022
X2881870	-127.00368911241
X2881871	-58.3658182494566
X2881872	-63.624214629603
X2881873	-103.878796916263
X2881874	-50.8293760112249
X2881875	-79.6807172069633
X2881876	21.72821127535
X2881877	4.43945883761413
X2881878	-5.43788554340176
X2881879	-50.916987543956
X2881880	-57.647074907469
X2881881	-15.04823925133
X2881882	30.6227578184241
X2881883	26.3806882356212
X2881884	11.3003352253736
X2881885	30.3019076456626
X2881886	-0.258034769081316
X2881887	-56.6403449753423
X2881888	-88.5689668592053
X2881889	-115.948808830949
X2881890	-100.419536514304
X2881891	-167.751465329992
X2881892	-64.677201701134
X2881893	-142.756160355433
X2881894	-41.2976709813952
X2881895	-107.776775344292
X2881896	-105.912859739865
X2881897	-78.4597462270855
X2881898	18.9634633632277
X2881899	-48.4634265686917
X2881900	91.4192492136641
X2881901	-101.589560454844
X2881902	-72.6559303969883
X2881903	-73.2597063129897
X2881904	-7.81627829508465
X2881905	-2.38932835665344
X2881906	-28.7561632337281
X2881907	-54.821332462758
X2881908	38.4512244896226
X2881909	-105.270356055276
X2881910	-88.6733520755911
X2881911	-131.798981207981
X2881912	-96.3078619426071
X2881913	-50.4992534984348
X2881914	-126.958280308917
X2881915	-151.459397485232
X2881916	-91.5254493177066
X2881917	-92.2587567457483
X2881918	-117.28774325904
X2881919	-114.908710451098
X2881920	-91.4611893579037
X2881921	-93.5371212696063
X2881922	-63.5891246504308
X2881923	-109.691970964845
X2881924	-77.1011592659968
X2881925	-88.1084214132922
X2881926	-39.5093102473793
X2881927	-97.2657057845607
X2881928	-29.3860797913528
X2881929	-57.7983689017662
X2881930	-53.1878464773871
X2881931	-4.8173273238427
X2881932	-143.553123781007
X2881933	-60.3157682901958
X2881934	-101.874564753203
X2881935	-119.927294463493
X2881936	-97.69356023843
X2881937	-84.7367857391918
X2881938	-75.0099558081911
X2881939	-105.066376122357
X2881940	-40.5749540371611
X2881941	-88.5165060321163
X2881942	-97.6924960097906
X2881943	93.0475787805834
X2881944	-51.1606263303581
X2881945	-97.2976674002033
X2881946	100.849588060162
X2881947	13.5591125405541
X2881948	56.302206455062
X2881949	-89.762326294254
X2881950	-127.787122137962
X2881951	-58.9024336845888
X2881952	-85.8277775835336
X2881953	-51.124166355691
X2881954	-98.4356775697198
X2881955	-127.082490170328
X2881956	-65.7199939479033
X2881957	-43.2715861684168
X2881958	-25.7903816626042
X2881959	-54.6399798540204
X2881960	-48.0525179193999
X2881961	20.4560718075442
X2881962	-13.3203917855072
X2881963	57.7140512764807
X2881964	-25.9111433083281
X2881965	-63.3515137464667
X2881966	-63.2947555741889
X2881967	37.5250831310432
X2881968	8.65446455346828
X2881969	12.5793073894769
X2881970	80.0635307437101
X2881971	49.4449158876234
X2881972	36.2284617280404
X2881973	-54.1755219710484
X2881974	-27.0667756553531
X2881975	-50.8563467379666
X2881976	-67.5538440111773
X2881977	-62.4165198870299
X2881978	-45.0285275088628
X2881979	-127.115007666454
X2881980	-106.293963672176
X2881981	-98.3329406840873
X2881982	-128.77170658316
X2881983	-98.1192818105698
X2881984	-116.400396421021
X2881985	-101.228305013175
X2881986	-80.7216744024849
X2881987	100.663162630331
X2881988	65.1567803716071
X2881989	-62.439776765898
X2881990	-61.9426650572537
X2881991	43.5159021476
X2881992	19.7716577221894
X2881993	15.9948774992943
X2881994	-14.0096937197918
X2881995	-47.9616824238234
X2881996	100.039697279425
X2881997	-80.8400978671723
X2881998	-84.2750756599665
X2881999	-14.3434226925387
X2882000	-83.8456455931557
X2882001	-97.8484575232939
X2882002	-126.133638900646
X2882003	-76.2086526045
X2882004	-135.691685970985
X2882005	-83.8475808583442
X2882006	-49.4312036231966
X2882007	0.864882245865566
X2882008	43.807329472102
X2882009	-33.7838171618378
X2882010	-6.18230038772827
X2882011	45.3007325746839
X2882012	-75.9022078234267
X2882013	60.3257508754173
X2882014	-27.9083200690956
X2882015	-58.6826127459547
X2882016	-74.3571268539859
