<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2448978	-36.481511022438	1.58593244794632	-28.2187452712068	-9.84869819917764	1
X2457756	-37.9011419156665	1.58593244794632	-30.3677289925111	-9.11934537110167	1
X2458125	25.4364323006571	1.58593244794632	30.7064553529832	-6.85595550027229	1
X2448371	-14.3124365124689	1.58593244794632	-14.2133644441462	-1.68500451626896	1
X2450832	9.59406448717182	0.625476664111382	12.9621779774029	-3.99359015434251	1
X2453678	34.0186974128056	-1.50053561574221	41.5334213120289	-6.01418828348106	1
X2454238	-11.9373753293364	1.58593244794632	-7.04164630639065	-6.48166147089212	1
X2456406	28.0701252582782	1.53319719326082	17.7933396874518	8.74358837756557	1
X2448396	-37.1799840362752	-0.0424858883418952	-38.0923045259573	0.954806378023735	1
X2470901	-48.9221952320863	0.529528209163317	-38.2605719297176	-11.1911515115323	1
X2458908	-8.52597850453316	-0.369173128249941	-12.2449367921119	4.08813141582874	1
X2470838	-32.8692585385112	-0.207418140477097	-25.9606365839678	-6.70120381406623	1
X2469088	-61.5723772214199	-0.00519314456109285	-56.9989652673346	-4.56821880952409	1
X2470863	-33.4100520358455	0.529528209163317	-27.3508037242898	-6.588776520719	1
X2486609	-15.335907412708	0.625476664111382	-6.9729359960818	-8.98844808073755	1
X2421202	-22.9017669241094	0.529528209163317	-23.8637961858302	0.432501052557472	1
X2458238	44.0114747282472	1.58593244794632	44.2241623450955	-1.79862006479475	1
X2450353	-48.3113779263212	-0.0424858883418952	-49.9798330490553	1.71094101107599	1
X2458215	-4.40474845388768	2.22263655222362	2.30144734144675	-8.92883234755807	1
X2456233	47.1649680580538	1.58593244794632	40.5057728212332	5.07326278887425	1
X2456219	29.2943396192243	1.58593244794632	29.3748033574635	-1.66639618618552	1
X2470720	-5.36919726194171	0.389037831258444	-14.4539633234907	8.69572823029056	1
X2470712	-49.4334920972447	1.58593244794632	-46.5824816068268	-4.43694293836429	1
X2467368	-55.9148997822505	0.529528209163317	-43.9979247784663	-12.4465032129476	1
X2458230	50.370710753508	-1.20735082012356	65.4426104621762	-13.8645488885447	1
X2450209	-5.57102584041623	0.625476664111382	-1.93258608293771	-4.26391642158976	1
X2471315	11.4584190416815	1.58593244794632	18.0463175133048	-8.1738309195698	1
X2451646	3.09207601809699	-0.0424858883418952	8.10959201977266	-4.97503011333383	1
X2481015	-36.3202993321461	0.625476664111382	-31.6231424145401	-5.32263358171749	1
X2448751	-77.3624286233319	1.53319719326082	-73.2531742358558	-5.64245158073723	1
X2448822	-29.0814992919068	-0.0424858883418952	-22.4096586714022	-6.62935473216269	1
X2486608	-3.33804392553576	-0.2197057729045	1.91688004555217	-5.03521819818342	1
X2471208	-27.5034600203602	0.529528209163317	-18.5893589727189	-9.4436292568046	1
X2471091	12.1609214842836	1.58593244794632	14.9765747107476	-4.40158567441031	1
X2458441	-92.6047560608865	0.529528209163317	-82.0635185071405	-11.0707657629095	1
X2458419	-40.0660461235586	1.58593244794632	-31.7761691978406	-9.87580937366418	1
X2454267	-50.7417520223863	-0.207418140477097	-35.5325284696828	-15.0018054122264	1
X2485334	-22.6808674286804	0.625476664111382	-17.6039933803574	-5.70235071243447	1
X2460412	-44.915611983162	-0.0424858883418952	-62.2715000535854	17.3983739587651	1
X2457289	-29.1569659097974	1.58593244794632	-33.346584762153	2.60368640440931	1
