<Trait>	Heritability_0.9_Rep_1
X2889651	-2.49836525517735
X2889652	15.6644084218567
X2889653	8.86760176755804
X2889654	32.9463665854759
X2889655	2.06900971529794
X2889656	7.78827622619232
X2889657	-5.7718812576418
X2889658	20.2916428363325
X2889659	28.0415591543582
X2889660	20.1068693260317
X2889661	-5.70036141316506
X2889662	-3.21882964430949
X2889663	2.5288744946386
X2889664	30.6333708909804
X2889665	-28.1938112297056
X2889666	9.54139739489735
X2889667	6.59085063352991
X2889668	-6.61232615684029
X2889669	-19.9115290646075
X2889670	-10.8873615811482
X2889671	41.4046188337476
X2889672	-2.56152816042423
X2889673	19.089387085109
X2889674	-4.02247023025366
X2889675	-1.95296932657757
X2889676	2.86445613952111
X2889677	-11.0503383186379
X2889678	6.58081042332192
X2889679	33.5213202074849
X2889680	-38.2050351857586
X2889681	-4.15958559010937
X2889682	-9.40596376204306
X2889683	-20.1841212044596
X2889684	0.174744057942673
X2889685	-3.57470712020327
X2889686	-6.77906634573765
X2889687	-1.9434585270654
X2889688	-1.31205405171175
X2889689	20.5955000427573
X2889690	27.5936349193022
X2889691	-0.887772749649267
X2889692	8.08393497765004
X2889693	1.27607347097072
X2889694	8.75059604481863
X2889695	-22.1396318246872
X2889696	4.88273162204582
X2889697	19.2032889510837
X2889698	56.3324540117373
X2889699	18.2235400795289
X2889700	4.10598313869801
X2889701	9.63280020787197
X2889702	20.9709456149004
X2889703	-9.68584927095237
X2889704	17.8209548552519
X2889705	6.64566588450504
X2889706	-10.6956303241838
X2889707	-12.2238319297117
X2889708	-34.5764625421314
X2889709	-12.046901811381
X2889710	-5.31901606110298
X2889711	8.99911705165476
X2889712	56.5711845273468
X2889713	-28.407398825573
X2889714	37.9508906494925
X2889715	8.61780059006832
X2889716	46.4215635468306
X2889717	13.607163484194
X2889718	22.4389528119974
X2889719	6.68190566974366
X2889720	20.9563951866273
X2889721	-29.7912756299127
X2889722	-12.1550162418281
X2889723	5.88555951466781
X2889724	4.85966098028672
X2889725	-1.81508007618975
X2889726	-23.9249406920727
X2889727	-18.7333250949314
X2889728	-32.0025558917417
X2889729	-2.16154723519932
X2889730	-14.5322797560018
X2889731	1.8501546456859
X2889732	10.4501688515174
X2889733	-16.0439219615648
X2889734	9.11098185859162
X2889735	20.4369658999698
X2889736	-0.91682378627238
X2889737	13.3938749749263
X2889738	-16.363866406242
X2889739	-29.8665877228026
X2889740	53.5089282417339
X2889741	-6.01113543593403
X2889742	6.43921104814812
X2889743	-15.3706310611148
X2889744	-16.6137577460778
X2889745	2.80529043387718
X2889746	2.44333453129794
X2889747	2.59931983688658
X2889748	2.41136834359903
X2889749	19.0461143465995
X2889750	31.1461545574622
X2889751	-1.12437440025562
X2889752	-8.21411242096989
X2889753	24.9416377567059
X2889754	-0.951616021128947
X2889755	-21.0812591154868
X2889756	7.11722318798368
X2889757	2.1600462468546
X2889758	-22.0829847334715
X2889759	16.2821643382352
X2889760	2.25440753867632
X2889761	-8.06548802598928
X2889762	9.36618446724795
X2889763	16.4191454368666
X2889764	-5.65817890453365
X2889765	1.31587188056244
X2889766	-2.95137757465639
X2889767	-13.9307148003092
X2889768	-26.5500037490341
X2889769	7.35508692256666
X2889770	11.095109143758
X2889771	-4.32549793145876
X2889772	-28.0074458177525
X2889773	28.0766980874633
X2889774	-14.2947505841044
X2889775	32.1059268783187
X2889776	-9.40283278385763
X2889777	5.9662987455066
X2889778	37.6513838631711
X2889779	-30.8176084821862
X2889780	-8.27677882299256
X2889781	-14.3676773837058
X2889782	14.0217322864645
X2889783	20.1372110467385
X2889784	17.0819635551037
X2889785	15.1747246310248
X2889786	17.4974408019656
X2889787	15.04691696224
X2889788	36.9241049514233
X2889789	-12.9112981424105
X2889790	14.6612169943112
X2889791	-4.92581609266671
X2889792	-20.6667106335854
X2889793	13.6552273152264
X2889794	-29.367477556834
X2889795	-1.04711482161844
X2889796	-4.09968833229999
X2889797	17.3256329987411
X2889798	6.48927604802137
X2889799	1.04968575094906
X2889800	35.5854475765264
X2889801	14.9897315555792
X2889802	15.3550553214594
X2889803	10.8010559320845
X2889804	21.584829217344
X2889805	-19.8718814969277
X2889806	4.17223124410709
X2889807	-48.8626436998713
X2889808	12.9792100451661
X2889809	24.6827152407576
X2889810	7.80656077349373
X2889811	18.207510819497
X2889812	-11.2605930487393
X2889813	20.9384099477247
X2889814	-35.6005464138117
X2889815	10.2535752377415
X2889816	2.29945611880891
X2889817	34.5364928966159
X2889818	1.66445687122339
X2889819	0.230655632914813
X2889820	34.3414145301861
X2889821	-13.7466490322043
X2889822	-7.6769136321732
X2889823	20.1041224840262
X2889824	17.3211697194369
X2889825	18.8080609685981
X2889826	-6.39620991057068
