<Trait>	Trait_1_H2_0.9	Trait_2_H2_0.9	Trait_3_H2_0.9	Trait_4_H2_0.9	Rep
X2924371	-25.1908310677004	0.874433894826522	-26.0738392160128	6.64599032364055	1
X2924372	1.6900446661659	4.4179655292545	-0.542854524925526	3.50609927228767	1
X2924373	-8.16578457655872	-0.868930604610547	-4.54731798578204	-8.08570470234271	1
X2924374	22.1211709147335	-0.10085250280414	27.2981973151738	-6.64206137919855	1
X2924375	6.34634080828044	-0.703358425973578	-7.71258234194611	8.66905725262048	1
X2924376	33.1500781602471	2.00818298776073	28.8023367735272	-1.2480809926937	1
X2924377	-15.352206202941	-0.278053012020051	-22.1070425409187	3.37250410686371	1
X2924378	-14.6234667967046	-3.15104750667379	-14.9660177586527	-6.04268177701862	1
X2924379	-26.1364207267025	-3.88142020363696	-29.223659711556	0.631787073151636	1
X2924380	24.2132014613909	0.988938601784491	8.27193486229989	8.52636770779834	1
X2924381	23.5420626804053	-2.61871328450798	13.640299530594	5.30755127343918	1
X2924382	-26.2667307979503	-4.26117335087894	-18.8995923310591	0.480062746086897	1
X2924383	5.65871197214596	-0.801306258939691	10.5839978597579	0.424525203729217	1
X2924384	-4.90058385530019	0.587083471332698	-17.4889511472996	8.27383562101241	1
X2924385	0.598214638226243	-5.27315751335247	-7.30246909812223	4.04571015832096	1
X2924386	1.43439547593471	2.20044371320793	-1.28164743175663	-4.1201668922155	1
X2924387	-1.86234603937092	1.41463481402541	-5.84395641836057	10.5136041599979	1
X2924388	7.98431986330763	-0.517300634678706	5.61629517946829	0.910456971814605	1
X2924389	-8.446271008352	-1.34755583408135	1.13565621386072	-12.1343417436019	1
X2924390	-9.64693211534552	4.29200193988152	-18.5155945821141	4.74945867051461	1
X2924391	31.2748442475872	2.41409855454819	41.4402439468804	3.24450493076504	1
X2924392	-7.63832066392587	-1.77868209634743	-3.39028099257689	-10.5368718580393	1
X2924393	-11.4654316866086	1.65232015602128	-17.0771615309442	1.89971964023811	1
X2924394	27.5805152043955	-0.955017505136782	41.8788433999938	-5.59169228342414	1
X2924395	15.3726519536816	2.49090301805378	14.3771542929507	-0.829140930138627	1
X2924396	-24.0180366645785	-0.334109714184134	-6.04624923311272	-6.8303490932959	1
X2924397	33.4846669086246	1.05031932927677	40.0053317597722	-1.16088509589771	1
X2924398	-33.9486676320672	-0.0881517650568438	-25.3283387787553	0.458221521515374	1
X2924399	-3.14868513560848	5.59305947054726	-13.8888437857488	10.2253400606536	1
X2924400	-5.57449801843157	1.11946472373005	-0.566823467203072	-0.86024742059557	1
X2924401	16.2877673443403	-0.264916509307946	25.8949981415081	-6.62658581515398	1
X2924402	13.938545535483	1.65357371908861	9.50676615309947	11.3831288124127	1
X2924403	25.29000800889	0.161743638205417	19.9297797625793	-0.87367318995564	1
X2924404	-1.83212310785813	3.67267462422791	-8.89200783985241	3.22912161646831	1
X2924405	30.6254829380985	0.242890886090574	32.5657050405521	-1.58857570996465	1
X2924406	3.63552589482581	-1.07635189908767	17.5834447902534	-3.16574127301149	1
X2924407	-5.78928160110736	0.534681913573572	6.30124805568601	4.25637717887371	1
X2924408	43.1088559594563	3.60903359527055	13.5034556162828	16.063041918335	1
X2924409	37.6168767635613	-3.49823411905335	39.179685456617	-0.341481044891275	1
X2924410	3.16915211852629	1.0695838595419	2.01198558175903	1.54916263261867	1
X2924411	12.6198016762253	-1.65316373388752	3.69328421479259	8.35511062458778	1
X2924412	-21.0706034610324	1.15497040657138	-12.7540530335029	6.68548278447486	1
X2924413	-20.0936911305536	-2.94749524697946	-8.76269040902918	-3.60549272729894	1
X2924414	4.89300242002933	-2.35946323924355	8.67799908227473	-11.3263217277545	1
X2924415	17.6891258069371	-1.08935846026724	13.0849001001596	2.19332903097769	1
X2924416	7.90854772800042	-0.875269365432392	-2.03614339203866	7.51631534441587	1
X2924417	52.8664379326673	4.44623815597703	32.3783209099818	-0.847713690810094	1
X2924418	9.6895314817854	1.43177985231353	1.61297650189028	4.33433647314135	1
X2924419	-11.4860686583038	-4.72424597147459	-11.1257662090655	2.63709113041742	1
X2924420	12.0377043460104	-3.69168132858011	2.01917068874014	3.99403782680722	1
X2924421	-28.5253557840695	-0.967530786565175	-39.8867318980435	17.836885879377	1
X2924422	-26.6729606922786	-3.22288224599146	-36.3208672904787	8.45799142018571	1
X2924423	-12.8733344424737	-1.46202354805106	-10.8031060236412	-2.80325186008314	1
X2924424	19.6886849546265	-0.0719630494452554	-6.87653469323046	8.46490564350216	1
X2924425	25.3971266436439	-1.86693586102532	19.1412174614823	14.2155458830447	1
X2924426	-20.4408762579955	-1.06743020191139	-25.9553295898833	2.23481524114291	1
X2924427	-5.16029310047615	-0.240552806271519	-9.69683493746013	2.68679487478186	1
X2924428	-24.6506713832846	-0.286040364709552	-27.9636346321115	5.11534035868714	1
X2924429	-46.7650441867622	-3.00310927340039	-59.3502749230928	2.32096032765174	1
X2924430	-15.1203045200518	0.245343679425303	-11.2833594830377	11.7081063606066	1
X2924431	20.7309619282874	-1.97653106541532	10.910626312547	1.01226739952264	1
X2924432	-15.2862663804194	4.49544761166444	-31.6512583729189	2.38959550767841	1
X2924433	-10.3311155871474	3.04146707470133	-25.7910617766965	13.2445212222845	1
X2924434	-13.7187049388146	-1.45431269425829	-20.5941359148553	8.48487857126001	1
X2924435	-14.0336111084927	0.961473623372385	-23.356547973448	5.07950911665985	1
X2924436	-35.0729072805038	2.00280772248724	-37.3989712959474	12.1969336420622	1
X2924437	-12.6467970099833	-0.649384122703139	-27.5067839372144	9.80536965816923	1
X2924438	15.2145325233781	-2.27207460660917	4.12967745006292	10.4054121291528	1
X2924439	21.6105179189038	3.9350460462107	-6.38488611266373	15.6401238774252	1
X2924440	22.4215773701702	-1.25420179640946	-9.94449347153958	14.0478931020665	1
X2924441	6.62812755874812	1.39837576457074	14.8938151498688	9.86849626850455	1
X2924442	-26.5754024561747	-1.93179613427144	-27.8510543156679	12.0325617179724	1
X2924443	-33.2264149735101	-0.329033690540788	-42.7789796966919	10.8764023178152	1
X2924444	12.9033550287114	-1.56679355602979	17.7569048043883	8.86344603676455	1
X2924445	-21.6159327262109	0.836225622798296	-25.1458710651052	-0.429404312745196	1
X2924446	-11.098187296546	0.384353567078237	5.761571289481	-13.3219829674448	1
X2924447	-26.1977260803403	1.9541832880044	-23.2330673388199	-12.7301451891722	1
X2924448	38.0838908964402	1.31026438573904	19.5097719332593	-2.34720469524934	1
X2924449	-17.808066426039	1.18592947534461	-4.30648623826648	-8.68052901542858	1
X2924450	-43.2202485837941	2.1848161589005	-36.2949196674172	-3.25401091919365	1
X2924451	-21.3034792508515	-0.586789341046898	-16.4097634871026	-10.9607139025246	1
X2924452	6.6213485498483	2.84387141105047	5.60412324842948	-0.093301602272291	1
X2924453	-1.04181378386116	-0.70202144390769	10.7891585370753	-4.27216206659193	1
X2924454	43.8569209445175	-0.454039550660312	25.4197277490857	-4.83404886892544	1
X2924455	-43.8431195737443	-0.64079556758243	-43.3393489379849	1.1172162778606	1
X2924456	35.3908177052887	0.522348269852105	21.1071435139279	2.92654775828038	1
X2924457	7.43113494150867	-2.51120283576407	20.1652226354187	-9.30348266130655	1
X2924458	20.2460110786704	-1.11779192699689	18.2121985319905	-4.34093185437785	1
X2924459	-20.3313356078471	-5.01228475334614	-15.2448442881027	-4.10023763250126	1
X2924460	-20.1287256248099	0.311722087499208	-15.9091673080189	6.08175188832725	1
X2924461	-11.4477824595735	1.90800609735472	-27.7964158545501	7.15427636985547	1
X2924462	-7.25668645169913	1.4501387684759	-0.343626114662365	0.571709356709956	1
X2924463	-20.7910090773412	0.337231170422293	-39.0529166945517	2.72001256466427	1
X2924464	30.3579381791675	-2.9140317442202	23.1115119220948	1.39852257275492	1
X2924465	-22.2044348999287	-0.645221612166522	-23.8928674117914	-1.68701263206989	1
X2924466	10.897323651805	1.00106790490683	9.90333881218451	4.32298052564686	1
X2924467	-24.0179163489641	-0.58891872462002	-28.9384531842704	6.08213884484013	1
X2924468	-17.4352287612096	-4.08733110635489	-27.4672246204124	-3.27663162107026	1
X2924469	-12.8379765961153	2.68122262861755	-7.4770665270319	5.34023836212221	1
X2924470	-14.5143026597108	-1.70656683126831	-5.3438494725095	-2.870020106588	1
X2924471	13.8652623304324	1.08664812914202	-21.1067679875407	8.2579204038345	1
X2924472	28.4658448011768	-0.954472269937205	38.7358203326609	-10.5844307987437	1
X2924473	7.50429029412038	0.789514584792806	27.2626907690006	-9.59528627394238	1
X2924474	-38.5172187079011	0.74111865892026	-34.5541043536579	-5.22761049343079	1
X2924475	-19.0708403372852	-3.90797371487969	-6.49531074723347	-12.239632930658	1
X2924476	3.66866335793837	-1.53328913438108	11.8755795541281	9.19464276790604	1
X2924477	-13.2194125031626	-0.858889179752895	-7.64573263922961	-9.02749033798693	1
X2924478	-22.5068485523353	0.996012651393532	-24.1361581653964	4.90057152277171	1
X2924479	4.08620774819488	-4.11969234308027	31.6193605495194	-4.53300828631846	1
X2924480	1.2937560467526	-1.9947732087863	6.92868800726222	-5.73683040805399	1
X2924481	-7.23034471138759	-4.09459821929009	10.8897173615801	-10.2870760106664	1
X2924482	-29.3824673764644	-4.95620848212298	-18.0073241804988	-3.26914125177063	1
X2924483	-4.35600573609157	-3.51137978601346	-15.1329876674303	-11.5523693689772	1
X2924484	-13.9020735167938	-0.546118992906546	-13.4427023701433	-0.518197873717953	1
X2924485	-22.0350158298665	-3.958381492861	-26.1704536428065	3.85420701882897	1
X2924486	-13.1411956623071	-3.06498846245845	-3.89438019681593	-7.487187135114	1
X2924487	16.0893106304769	-4.08702400033356	30.7018581346533	-5.37494115699748	1
X2924488	-10.3707900792957	0.904341821430191	-26.2540184598431	3.33431117984736	1
X2924489	12.2102690355228	-1.22968543044954	19.1721307013361	-11.6453408964939	1
X2924490	-13.3268004467374	-0.857378216893551	-32.370337656857	1.05687752756914	1
X2924491	-14.8086261165659	0.403533956628989	-18.9369305271402	7.63293732299709	1
X2924492	-23.5020774234974	1.2050543739178	-7.74831906772472	-7.9058650341466	1
X2924493	-20.157873275187	-5.28637716989412	2.12537328548868	-10.6756253051753	1
X2924494	-15.6065099550877	-2.39418830579284	-19.8488303529117	0.739524748146306	1
X2924495	-19.3194219461759	-4.5487040276704	0.109598794104016	-5.79995094662938	1
X2924496	19.0424735839729	-4.60538975832839	36.0021703409564	-6.94957906407355	1
X2924497	-6.97858146414431	-2.40787476552714	4.25101932423664	3.84869530882891	1
X2924498	11.1363842545126	-2.97880364398151	26.8206398842151	-12.195553375542	1
X2924499	-16.4367584595672	0.368696331390627	-16.7525492625651	-9.43832076377943	1
X2924500	-3.4647298268028	-0.841185944072411	-11.6232751495401	-2.47858147528717	1
X2924501	-0.876589488586159	-0.813537647050346	-1.86665027940413	-7.22454209213906	1
X2924502	13.8553802925995	-0.269509968204576	25.2027334314807	-0.608053498178519	1
X2924503	13.8589286638227	-3.01628296590247	33.5397896439497	-8.6384931118865	1
X2924504	17.5265079658883	3.99222424440653	17.2226477856654	-2.69583299045369	1
X2924505	5.04882167579438	1.82773401260942	-2.61625104016956	-2.60203750123428	1
X2924506	-14.556559417868	3.06564528224159	-25.2117830646385	0.269029218408974	1
X2924507	-19.428067486561	-0.120293949197031	-27.7230344115733	5.95010934594029	1
X2924508	10.5619814712838	3.72511853208018	17.3812548620706	-2.0193914919578	1
X2924509	-18.3766144843149	1.13370697925539	0.776876940840983	-15.2382241941958	1
X2924510	15.8861242722142	-4.66921345937544	16.2363086592523	-1.73047677095266	1
X2924511	-3.6483422804727	1.10098188351389	-24.6257211023776	-0.124647171712478	1
X2924512	23.5764409464996	-0.121581191864356	13.906640416424	1.43549742543263	1
X2924513	23.9740128917761	0.124868228119941	-0.374680077061189	11.0006081613868	1
X2924514	18.2978933029802	3.19684404510622	3.14572257456759	0.389821133194132	1
X2924515	19.8564073370472	-1.11752004334536	3.99310400633679	12.4904851516319	1
X2924516	-6.97640910333762	4.83874906686277	-28.6389213245299	12.0285318677501	1
X2924517	-1.43959648287938	0.315487043649038	-11.4691436265951	-0.787320571631523	1
X2924518	22.8813342376186	4.59569555166429	-0.370190746505444	6.61128110189226	1
X2924519	-17.6150798359536	3.36037682973684	-31.1714950501655	9.69233301929956	1
X2924520	-18.7217443960729	1.50229696061119	-13.52783007141	1.57252480627438	1
X2924521	-4.42537869008796	4.31063743606755	-12.1139047349162	9.03838968855278	1
X2924522	16.8926432146885	3.71022083790245	-3.97892257102985	5.87567005357504	1
X2924523	19.0119609431965	2.90565798542631	2.96984088922713	8.99420000834357	1
X2924524	34.0295732530855	5.1336403256479	2.93040533746238	12.4224407426596	1
X2924525	18.9962066597222	1.22092423414025	13.7194610692156	-2.78281700362146	1
X2924526	-13.7164007803254	4.52933154994554	-21.9028078663409	1.26808723838376	1
X2924527	4.19981521390747	0.129153380196185	0.550549587787435	0.615943897020341	1
X2924528	14.2171450681812	3.38199913539665	-1.140788493476	18.6697780958918	1
X2924529	4.17040088600902	-0.635381831619533	0.449855900502589	2.57671851482597	1
X2924530	-8.57109945587698	-3.72978375182527	-9.02587970130234	-7.15366916624067	1
X2924531	55.3143319309026	-0.0494511523157116	51.5986261202638	-4.70909965595254	1
X2924532	42.7461610896911	0.000677590456997446	25.6183848386306	10.2883891013631	1
X2924533	12.8351983698115	-3.24932173285337	17.6995614780175	-1.76062601583048	1
X2924534	15.798125367692	-1.42380773260279	31.6293409328638	-10.0769788570128	1
X2924535	-5.78489228390936	0.651057643858528	-1.63498702360153	12.3210303786205	1
X2924536	2.09534095290469	1.80172560009738	11.6288312231274	-3.79184359270654	1
X2924537	-33.7580062300923	-1.27198943864569	-21.7245638770034	-4.6251757916849	1
X2924538	44.7009677824731	-0.0403724398564017	56.7742233928949	-1.12017997716566	1
X2924539	17.5088384706321	0.515287315252719	8.58831377617384	10.7493649644334	1
X2924540	-37.7063086349051	1.4684227308111	-29.0858110846784	-0.846369031597059	1
X2924541	16.1387175178714	-2.62247476712502	27.4054658645087	2.54340946864752	1
X2924542	1.27182515011541	-1.01802884541482	11.6337109224131	-2.58177621760183	1
X2924543	17.0736228871375	-0.519459142902558	3.92377404990267	3.14491879195584	1
X2924544	-35.0315189016782	-2.48398232789141	-27.3687265215294	8.72290586146276	1
X2924545	16.1351911873187	-2.93003183085632	25.3885653785312	-6.53093617357609	1
X2924546	-18.3435050191632	-1.27801523634289	-7.17964935424171	-2.66688002496083	1
X2924547	17.9679730305836	-2.4416202239685	21.2776082389318	-4.47049682317896	1
X2924548	35.4927865962112	-0.413099359211572	29.1642279060327	0.504578288143364	1
X2924549	13.1290233294816	-4.72866124349599	38.1321230944884	-3.44946325210863	1
X2924550	-23.3694952226711	-0.843164753109566	-26.3509149330318	2.78067139052064	1
X2924551	37.1602378401657	-1.69802485655147	43.1078116583543	-6.08041227902165	1
X2924552	-18.3444059408156	0.1638725767173	-14.5728852864525	3.59393128917737	1
X2924553	-53.2344218537976	-2.30370120942322	-68.8759935952654	6.75136874340676	1
X2924554	-14.6774317890486	-4.36135816867767	-3.17019542990549	3.08778326343126	1
X2924555	7.97246615249345	-0.936613077300166	9.95598259597387	4.24981145275569	1
X2924556	9.90721402903756	-2.97343667331851	18.687696312205	1.88334322832183	1
X2924557	14.7637853851602	-1.34246684542908	13.1071822715613	-0.265417754454494	1
X2924558	-29.2493566351344	-1.54216215199165	-26.6282334053176	0.533492831966447	1
X2924559	17.494249925043	-3.10835206915836	27.1529325736787	1.00339438105025	1
X2924560	56.9557215732132	0.782776314871978	42.6303274893593	6.97320093360187	1
X2924561	-39.0174802437534	-3.60730514666072	-34.2539725222038	-7.11207755910876	1
X2924562	-6.46461553069778	-1.4926148178254	-0.557582465492323	0.698141770266889	1
X2924563	-29.6380719662829	-1.8729873529541	-23.1144451434359	-9.77189118431472	1
X2924564	5.76489761613728	-5.16477599301766	19.5169897657938	-14.861843281918	1
X2924565	-16.0872304894373	1.73254822602244	-7.44226930999558	-5.37782957250963	1
X2924566	66.5811867571065	0.0680091408113959	78.391392729436	-6.72907101554817	1
X2924567	10.6042962958607	2.46833609818717	16.0487356054478	-3.49435012204166	1
X2924568	31.7504511981924	-4.15390676325218	63.8063362209121	-23.7877082771003	1
X2924569	12.7902754106781	-2.32195239625358	28.5936986889726	-12.2493914757244	1
X2924570	1.39103589802255	-2.01226402701286	7.57645446213934	-18.3968347885837	1
X2924571	-11.2770709254795	-1.21327585864223	0.102431918742283	-15.627474424419	1
X2924572	-11.4879497280611	-0.780496145138106	1.0952791576609	-6.86019311134355	1
X2924573	-20.8893137649011	-2.7719046473287	-8.67199549781724	-11.7157146982228	1
X2924574	4.59714098993955	0.852553295209576	-4.92728639638206	-1.09692828721223	1
X2924575	9.25452688594905	-1.16859227878693	5.43345280895614	-6.54950620792879	1
X2924576	-0.154089593601617	-4.6352031233151	16.6235886446627	-7.08944851791844	1
X2924577	37.6396800507005	-1.68398717798873	33.8009073818878	-4.74265447258074	1
X2924578	8.79249232407971	-2.40647883875016	14.6826067990207	7.64689992923203	1
X2924579	-7.83649091175645	-0.204608462344553	7.94974384043596	-6.78915071191076	1
X2924580	-13.4053852433161	2.62096115305387	-7.68185031862819	1.27366574566928	1
X2924581	4.8408087022437	-1.72511437630679	22.089672399569	-3.46663136549105	1
X2924582	-6.02222598509813	1.89163185825925	6.37433569113938	-13.3023761181908	1
X2924583	0.633986157937796	0.777270454984005	4.25757518064853	5.72609748662487	1
X2924584	-7.78414716953271	2.43350899231567	-1.09202396690175	0.184700021779894	1
X2924585	8.39733534877378	0.69264225899041	4.67179065646785	7.40147453405887	1
X2924586	-13.340130879189	-0.452298296195093	4.90164808738872	-10.5343693998364	1
X2924587	7.93656887038515	0.141817129367029	21.7855649139943	-6.29374609861117	1
X2924588	40.4356951634809	-1.04180603310957	36.5282049485728	-5.44464883274195	1
X2924589	-14.4328568991539	1.32711120424805	-25.6590351740134	2.20146811766873	1
X2924590	-20.8916174290632	0.251267256872993	-29.5212462773736	-1.85065078955345	1
X2924591	-16.0522681664842	-1.692655180269	-9.18865812899064	-3.93131898581356	1
X2924592	27.7338120930404	-0.249139065806243	9.50572666349274	5.98237059078825	1
X2924593	-11.7057946283586	-1.61118034596825	-6.9804514313252	-5.98360877463943	1
X2924594	-15.9126859028509	0.656724457045546	5.85887212746687	-2.91747835869335	1
X2924595	26.9797634263437	-4.77927211371902	35.7920776871789	-13.8265759563117	1
X2924596	29.940963466955	-1.12038483331003	53.6216487614692	-12.4427828182121	1
X2924597	-29.822789373681	-2.19109676802067	-12.7644939045195	-14.2499794506654	1
X2924598	-6.62362084343281	-0.188179676095418	-2.67952349461397	-6.41497411720131	1
X2924599	7.81328558228803	-0.743338476662622	13.7049182974699	-15.6137106405159	1
X2924600	-2.37482261817077	-2.3119132878235	7.77056293648199	-8.64598522578454	1
X2924601	-14.1705589948751	-3.71717398314979	0.295514172815061	-7.00301360006107	1
X2924602	-30.8982512497548	-0.611402262529186	-12.9372480745076	-11.4735719179922	1
X2924603	14.1419484933693	-1.48863733232345	45.2903072711257	-16.8756359643897	1
X2924604	16.0249285205753	2.38229875770493	14.79515606046	-5.59271118285798	1
X2924605	-43.2648922287827	-1.46964312117162	-37.5069846000684	-10.510554136034	1
X2924606	34.0383789973379	-1.39264925722039	43.4406316321494	-11.6711843786502	1
X2924607	-17.2134072812544	0.178467825964835	-5.90802434862184	-13.4418066536715	1
X2924608	21.0325715783215	-0.385732943715988	1.88225099683787	-4.39308699795108	1
X2924609	3.0630723291741	-1.6242344392568	27.3210737169744	-16.1719977501037	1
X2924610	-6.52097128530954	0.694386602006386	7.45776240055783	-14.0221491063148	1
X2924611	19.7556078152587	-1.51347344450049	38.3100552709855	-17.8393684996718	1
X2924612	2.33320828439692	1.35946780856812	-7.96836145112387	-2.49365017183964	1
X2924613	-17.9219240288035	-0.584167372715627	6.57711292771865	-11.6872887250797	1
X2924614	30.4527130575	1.42799041001079	39.8858696394912	-11.3852845801371	1
X2924615	14.1064597048456	-1.51647595525456	18.52355691202	-4.89546415009594	1
X2924616	8.95068374564178	0.485263972683855	16.9667586024222	0.0750873035644716	1
X2924617	-0.493651194266274	-2.1123350037911	13.4141081630393	-11.741808414883	1
X2924618	-39.5715417877832	-3.08544793431023	-44.712810068319	-4.35560233869658	1
X2924619	-22.8894372430554	-4.59690939108774	-12.0395654954544	-2.77045299195883	1
X2924620	11.5800674848692	-0.23568115367135	11.9911185189623	1.42527710351731	1
X2924621	-22.2143482508257	-0.804849042837076	-22.0710385921805	6.12934776820695	1
X2924622	-31.0457436295886	-0.697024514414696	-34.8245012383257	0.622079456503845	1
X2924623	-1.27582512206178	0.647897297406068	-0.561473816219417	3.98897765642593	1
X2924624	23.4877668837952	1.32057180734614	17.6557062698682	-0.290724590424119	1
X2924625	-6.95477020025834	1.68800745301275	-33.05774490934	8.89353604422513	1
X2924626	-6.66405345515949	-1.63315658089444	-4.37791059088475	0.310822545480093	1
X2924627	5.8007291830695	1.07771075600131	-1.76836225397332	11.9258369914939	1
X2924628	-14.1480328943816	0.684646234635968	-16.1775311871731	10.0645446699863	1
X2924629	-7.1496071938373	-2.15632940402787	1.93260985996811	5.1957294860432	1
X2924630	-20.4615452987546	1.81050540163625	-39.3627132548675	12.0784222617576	1
X2924631	16.8295491996463	-1.61457737516171	0.533685890241579	-0.830049377943991	1
X2924632	1.21699052641049	-3.68949076342302	3.9848334419576	-4.20965709909003	1
X2924633	-18.3961051827451	-4.5068281805497	-7.6338907059604	2.88195423654569	1
X2924634	5.715065393684	-0.515447652915237	-5.82205166850769	8.39576913084705	1
X2924635	17.3809024847208	-0.195489253513898	22.8252789905449	-1.45462167511035	1
X2924636	12.2354791515018	0.109754883944688	13.9641964336076	4.79822293851799	1
X2924637	-6.21775576315489	3.48896637990526	3.35885227343401	1.79703784984758	1
X2924638	-1.36432892994713	3.38545176311139	-15.7630836741527	2.5422213038296	1
X2924639	13.233180643672	5.07693507662476	22.4990204455161	2.58384714769289	1
X2924640	-30.5030340266797	-0.233419044281225	-7.71616800492875	-1.77729351807257	1
X2924641	-1.41395474276081	-1.16804774142946	-0.638216311121117	-0.42407376181258	1
X2924642	4.79253529065652	-1.45508651848579	5.98158078536836	-5.40275156871956	1
X2924643	-8.41963000815487	-1.11971969874372	-15.9430474220754	-8.59262481186777	1
X2924644	-13.352911905828	-3.32907883653263	-4.86095042666639	-12.1183144577469	1
X2924645	10.2768634265702	0.601196776644662	3.0333635253551	-4.68050399122092	1
X2924646	4.00527093879485	0.489736073274663	13.6104246080096	-4.15491539982819	1
X2924647	-27.953651765105	-3.6919924215825	3.31470710459415	-16.9403604993375	1
X2924648	21.5184320983902	-0.755424450530568	10.339835923581	3.12559209009376	1
X2924649	6.7509287035968	-0.0970056136647616	12.194989815207	6.03279583171367	1
X2924650	9.82704729221044	1.06948893475354	3.34967341152887	-3.32574676049079	1
X2924651	-36.7307198650468	-3.54456280843868	-34.0501318289549	1.56969072334723	1
X2924652	-7.00547988475983	-0.6590895194296	-5.44125734919264	-4.74941100760161	1
X2924653	-18.5742465075135	-2.07446233257671	-11.8514721004864	3.42318617109242	1
X2924654	-10.2433605424375	1.45330253540635	-4.32833030215659	4.24814590917108	1
X2924655	8.91150259186727	-0.692266172133061	1.99205643684879	0.209831935742873	1
X2924656	-4.81504286507478	-1.84974873218575	-4.56494625461175	2.77676243742521	1
X2924657	8.79224101502551	-1.32448042955745	25.3931752861848	-4.63030890856185	1
X2924658	-21.2758146101667	-1.7370964666902	-13.6498721983763	6.30526719632552	1
X2924659	-0.928425977258228	1.05077165532205	-12.4355521694305	7.14748979408276	1
X2924660	-18.3541447630562	-4.47407903422719	-13.6458546675043	-6.07839389627365	1
X2924661	-25.5988402804988	-6.36402951714341	-16.7812945683913	0.0109472322748745	1
X2924662	36.440158006419	1.24285968277416	39.2926585216737	3.98784837406172	1
X2924663	38.3576689989057	-0.715418289678105	38.2660489080129	-5.61922232636011	1
X2924664	-15.385372293918	-2.23013317186271	-9.87559758093412	-8.39289804594474	1
X2924665	-30.7206995566273	0.0117332756094213	-32.0351676353692	8.26981509531924	1
X2924666	-17.6451845875872	-4.8754113902873	-6.70217065672588	1.64254638453006	1
X2924667	-6.46488233119887	0.199806578596509	-10.9468798149667	2.60134176817532	1
X2924668	-3.94922469949041	-3.73745599563308	2.96769090062222	-5.02806376110143	1
X2924669	-2.31719023652044	-1.33313972820726	-4.41914197309024	1.97053532621758	1
X2924670	-23.8554469684349	-3.59181032454662	-21.6336600264703	-0.47004614110209	1
X2924671	6.25992196977129	-0.120910299569589	-12.1606212143231	14.377974133228	1
X2924672	-17.3236275484839	-1.33586953364086	0.0689711348911892	-9.75981114176785	1
X2924673	5.71904992156131	-0.022689389457849	9.65275842043204	-2.96378688054433	1
X2924674	-54.5289321660259	0.399576461701932	-45.0216577384201	-4.7287241641329	1
X2924675	-0.727166438276127	-0.420183662234583	-4.54376192050447	-0.478415298459486	1
X2924676	-5.56334982387393	3.99392120932029	-4.2336102599574	8.50598858386115	1
X2924677	4.04386769084261	-0.345834504528817	-7.40802831185061	9.69412946094619	1
X2924678	16.5554438120332	3.46081103680201	-4.5778842692809	12.8409987962151	1
X2924679	-46.8949495633978	1.36258348418482	-39.2547535201356	-9.79724076193053	1
X2924680	-39.7025176409128	-1.23742875427934	-29.4858978709722	-5.28994638784642	1
X2924681	43.9645248936549	1.55905169988686	38.6931500522931	-4.00874037922109	1
X2924682	-22.9397390886376	-1.39095492742584	-32.6179513225789	2.72200835568429	1
X2924683	10.279934876642	0.939397281174856	9.74442337265285	4.18681565602367	1
X2924684	24.792859206795	-0.224971749442476	30.7441136564467	4.14154575167928	1
X2924685	33.2833727186954	4.85146404347759	19.3130005110221	3.68202542372559	1
X2924686	7.0980105702747	-0.265553304327518	2.32737632199514	-2.54104749558368	1
X2924687	-35.759498526235	-3.56300713611637	-32.1372294445184	0.529936580496433	1
X2924688	-16.9617574523671	-1.11350677957144	-13.6393161900811	2.08748401181576	1
X2924689	-1.96265656727409	-1.14757236495192	3.59746564258616	-3.46085359039466	1
X2924690	2.11586626231631	-1.25740881602394	-15.006879247085	3.74271221401234	1
X2924691	-19.4226647355934	-4.8440252593027	-0.322586002119132	-12.021138620574	1
X2924692	35.7757566105834	-3.14354636035876	38.0850877827422	0.427255911269773	1
